Date	ArrayID	Site	Algae	Treatment	PAR	Fv.Fm	Fo	NPQ	Mem	CapID	Loc	ETR	REG1.alpha	REG1.ETRm	REG1.Ek	REG1.beta	REG1.ETRmPot	REG2.alpha	REG2.ETRm	REG2.Ek	REG1.RSS	REG2.RSS	rss	Day
2015-06-11	4.1	4	Oed	Thal	335	0.413	1631	0.537	212	B	4T	43.3	0.19466715065244838	97.06105259004516	498.60005791801217	0.04068707058842474	169.35351979009477	0.16765172441569295	93.67387058826466	558.7408713792888	210.6340999641099	206.17342394809967	N	2
2015-06-11	4.1	4	Oed	Thal	1	0.413	1631	NA	212	B	4T	0.2	0.19466715065244838	97.06105259004516	498.60005791801217	0.04068707058842474	169.35351979009477	0.16765172441569295	93.67387058826466	558.7408713792888	210.6340999641099	206.17342394809967	N	2
2015-06-11	4.1	4	Oed	Thal	154	0.413	1631	0.198	212	B	4T	19.2	0.19466715065244838	97.06105259004516	498.60005791801217	0.04068707058842474	169.35351979009477	0.16765172441569295	93.67387058826466	558.7408713792888	210.6340999641099	206.17342394809967	N	2
2015-06-11	4.1	4	Oed	Thal	1803	0.413	1631	1.996	212	B	4T	93.9	0.19466715065244838	97.06105259004516	498.60005791801217	0.04068707058842474	169.35351979009477	0.16765172441569295	93.67387058826466	558.7408713792888	210.6340999641099	206.17342394809967	N	2
2015-06-11	4.1	4	Oed	Thal	486	0.413	1631	0.543	212	B	4T	67.4	0.19466715065244838	97.06105259004516	498.60005791801217	0.04068707058842474	169.35351979009477	0.16765172441569295	93.67387058826466	558.7408713792888	210.6340999641099	206.17342394809967	N	2
2015-06-11	4.1	4	Oed	Thal	652	0.413	1631	0.557	212	B	4T	85.2	0.19466715065244838	97.06105259004516	498.60005791801217	0.04068707058842474	169.35351979009477	0.16765172441569295	93.67387058826466	558.7408713792888	210.6340999641099	206.17342394809967	N	2
2015-06-11	4.1	4	Oed	Thal	2632	0.413	1631	2.29	212	B	4T	87.3	0.19466715065244838	97.06105259004516	498.60005791801217	0.04068707058842474	169.35351979009477	0.16765172441569295	93.67387058826466	558.7408713792888	210.6340999641099	206.17342394809967	N	2
2015-06-11	4.1	4	Oed	Thal	1302	0.413	1631	1.562	212	B	4T	91.9	0.19466715065244838	97.06105259004516	498.60005791801217	0.04068707058842474	169.35351979009477	0.16765172441569295	93.67387058826466	558.7408713792888	210.6340999641099	206.17342394809967	N	2
2015-06-11	4.1	4	Oed	Thal	975	0.413	1631	1.016	212	B	4T	91.7	0.19466715065244838	97.06105259004516	498.60005791801217	0.04068707058842474	169.35351979009477	0.16765172441569295	93.67387058826466	558.7408713792888	210.6340999641099	206.17342394809967	N	2
2015-06-11	4.4	4	Clad	Marg	1302	0.577	658	1.894	222	A	4M	112.1	NA	NA	NA	NA	NA	0.12272585307821755	129.45820843241253	1054.8568633693196	NA	105.97745657353143	NA	2
2015-06-11	4.4	4	Clad	Marg	975	0.577	658	1.621	222	A	4M	94.6	NA	NA	NA	NA	NA	0.12272585307821755	129.45820843241253	1054.8568633693196	NA	105.97745657353143	NA	2
2015-06-11	4.4	4	Clad	Marg	2632	0.577	658	2.581	222	A	4M	132.7	NA	NA	NA	NA	NA	0.12272585307821755	129.45820843241253	1054.8568633693196	NA	105.97745657353143	NA	2
2015-06-11	4.4	4	Clad	Marg	3711	0.577	658	2.974	222	A	4M	123.1	NA	NA	NA	NA	NA	0.12272585307821755	129.45820843241253	1054.8568633693196	NA	105.97745657353143	NA	2
2015-06-11	4.4	4	Clad	Marg	486	0.577	658	1.021	222	A	4M	55.1	NA	NA	NA	NA	NA	0.12272585307821755	129.45820843241253	1054.8568633693196	NA	105.97745657353143	NA	2
2015-06-11	4.4	4	Clad	Marg	335	0.577	658	0.764	222	A	4M	34	NA	NA	NA	NA	NA	0.12272585307821755	129.45820843241253	1054.8568633693196	NA	105.97745657353143	NA	2
2015-06-11	4.4	4	Clad	Marg	1803	0.577	658	2.231	222	A	4M	121.2	NA	NA	NA	NA	NA	0.12272585307821755	129.45820843241253	1054.8568633693196	NA	105.97745657353143	NA	2
2015-06-11	4.4	4	Clad	Marg	652	0.577	658	1.302	222	A	4M	72.3	NA	NA	NA	NA	NA	0.12272585307821755	129.45820843241253	1054.8568633693196	NA	105.97745657353143	NA	2
2015-06-11	4.4	4	Clad	Marg	1	0.577	658	NA	222	A	4M	0.2	NA	NA	NA	NA	NA	0.12272585307821755	129.45820843241253	1054.8568633693196	NA	105.97745657353143	NA	2
2015-06-11	4.4	4	Oed	Marg	1302	0.543	1268	2.229	232	B	4M	88	NA	NA	NA	NA	NA	0.16736011668383657	86.6796269378924	517.9228400135538	NA	28.87683843638348	NA	2
2015-06-11	4.4	4	Oed	Marg	1803	0.543	1268	2.598	232	B	4M	84.8	NA	NA	NA	NA	NA	0.16736011668383657	86.6796269378924	517.9228400135538	NA	28.87683843638348	NA	2
2015-06-11	4.4	4	Oed	Marg	975	0.543	1268	1.768	232	B	4M	84.8	NA	NA	NA	NA	NA	0.16736011668383657	86.6796269378924	517.9228400135538	NA	28.87683843638348	NA	2
2015-06-11	4.4	4	Oed	Marg	2632	0.543	1268	2.769	232	B	4M	84	NA	NA	NA	NA	NA	0.16736011668383657	86.6796269378924	517.9228400135538	NA	28.87683843638348	NA	2
2015-06-11	4.4	4	Oed	Marg	652	0.543	1268	1.152	232	B	4M	74.5	NA	NA	NA	NA	NA	0.16736011668383657	86.6796269378924	517.9228400135538	NA	28.87683843638348	NA	2
2015-06-11	4.4	4	Oed	Marg	1	0.543	1268	NA	232	B	4M	0.2	NA	NA	NA	NA	NA	0.16736011668383657	86.6796269378924	517.9228400135538	NA	28.87683843638348	NA	2
2015-06-11	4.4	4	Oed	Marg	486	0.543	1268	0.891	232	B	4M	64.9	NA	NA	NA	NA	NA	0.16736011668383657	86.6796269378924	517.9228400135538	NA	28.87683843638348	NA	2
2015-06-11	4.4	4	Oed	Marg	335	0.543	1268	0.764	232	B	4M	47.6	NA	NA	NA	NA	NA	0.16736011668383657	86.6796269378924	517.9228400135538	NA	28.87683843638348	NA	2
2015-06-11	4.4	4	Oed	Marg	154	0.543	1268	0.434	232	B	4M	23.2	NA	NA	NA	NA	NA	0.16736011668383657	86.6796269378924	517.9228400135538	NA	28.87683843638348	NA	2
2015-06-11	c7.1	4	Peri	Thal	154	0.528	474	0.588	241	COB	4T	18	0.12842602257584282	71.4406244566986	556.2784163506183	0.013017787985692886	100.2060867979552	0.10650390486866859	70.4017429051693	661.0249923886138	3.6218712557383843	19.58686274644347	Y	2
2015-06-11	c7.1	4	Peri	Thal	652	0.528	474	1.258	241	COB	4T	52.3	0.12842602257584282	71.4406244566986	556.2784163506183	0.013017787985692886	100.2060867979552	0.10650390486866859	70.4017429051693	661.0249923886138	3.6218712557383843	19.58686274644347	Y	2
2015-06-11	c7.1	4	Peri	Thal	975	0.528	474	1.506	241	COB	4T	61.4	0.12842602257584282	71.4406244566986	556.2784163506183	0.013017787985692886	100.2060867979552	0.10650390486866859	70.4017429051693	661.0249923886138	3.6218712557383843	19.58686274644347	Y	2
2015-06-11	c7.1	4	Peri	Thal	1302	0.528	474	1.724	241	COB	4T	69.4	0.12842602257584282	71.4406244566986	556.2784163506183	0.013017787985692886	100.2060867979552	0.10650390486866859	70.4017429051693	661.0249923886138	3.6218712557383843	19.58686274644347	Y	2
2015-06-11	c7.1	4	Peri	Thal	1803	0.528	474	1.982	241	COB	4T	71.9	0.12842602257584282	71.4406244566986	556.2784163506183	0.013017787985692886	100.2060867979552	0.10650390486866859	70.4017429051693	661.0249923886138	3.6218712557383843	19.58686274644347	Y	2
2015-06-11	c7.1	4	Peri	Thal	335	0.528	474	0.817	241	COB	4T	33.6	0.12842602257584282	71.4406244566986	556.2784163506183	0.013017787985692886	100.2060867979552	0.10650390486866859	70.4017429051693	661.0249923886138	3.6218712557383843	19.58686274644347	Y	2
2015-06-11	c7.1	4	Peri	Thal	486	0.528	474	1.059	241	COB	4T	43.9	0.12842602257584282	71.4406244566986	556.2784163506183	0.013017787985692886	100.2060867979552	0.10650390486866859	70.4017429051693	661.0249923886138	3.6218712557383843	19.58686274644347	Y	2
2015-06-11	c7.1	4	Peri	Thal	1	0.528	474	NA	241	COB	4T	0.2	0.12842602257584282	71.4406244566986	556.2784163506183	0.013017787985692886	100.2060867979552	0.10650390486866859	70.4017429051693	661.0249923886138	3.6218712557383843	19.58686274644347	Y	2
2015-06-11	c7.1	4	Peri	Thal	2632	0.528	474	2.284	241	COB	4T	68.5	0.12842602257584282	71.4406244566986	556.2784163506183	0.013017787985692886	100.2060867979552	0.10650390486866859	70.4017429051693	661.0249923886138	3.6218712557383843	19.58686274644347	Y	2
2015-06-11	2.4	2	Clad	Marg	1803	0.529	700	1.556	25	A	2M	101.5	0.11512315652776749	113.54930799088922	986.329001181455	0.03392647815672207	227.3954638018769	0.09871961747230351	112.68192092502899	1141.4339298533314	36.54433668460423	32.92864022947508	N	2
2015-06-11	2.4	2	Clad	Marg	975	0.529	700	1.24	25	A	2M	78.6	0.11512315652776749	113.54930799088922	986.329001181455	0.03392647815672207	227.3954638018769	0.09871961747230351	112.68192092502899	1141.4339298533314	36.54433668460423	32.92864022947508	N	2
2015-06-11	2.4	2	Clad	Marg	335	0.529	700	0.688	25	A	2M	29.4	0.11512315652776749	113.54930799088922	986.329001181455	0.03392647815672207	227.3954638018769	0.09871961747230351	112.68192092502899	1141.4339298533314	36.54433668460423	32.92864022947508	N	2
2015-06-11	2.4	2	Clad	Marg	1302	0.529	700	1.395	25	A	2M	90.8	0.11512315652776749	113.54930799088922	986.329001181455	0.03392647815672207	227.3954638018769	0.09871961747230351	112.68192092502899	1141.4339298533314	36.54433668460423	32.92864022947508	N	2
2015-06-11	2.4	2	Clad	Marg	1	0.529	700	NA	25	A	2M	0.2	0.11512315652776749	113.54930799088922	986.329001181455	0.03392647815672207	227.3954638018769	0.09871961747230351	112.68192092502899	1141.4339298533314	36.54433668460423	32.92864022947508	N	2
2015-06-11	2.4	2	Clad	Marg	652	0.529	700	1.068	25	A	2M	60.5	0.11512315652776749	113.54930799088922	986.329001181455	0.03392647815672207	227.3954638018769	0.09871961747230351	112.68192092502899	1141.4339298533314	36.54433668460423	32.92864022947508	N	2
2015-06-11	2.4	2	Clad	Marg	486	0.529	700	0.931	25	A	2M	45.7	0.11512315652776749	113.54930799088922	986.329001181455	0.03392647815672207	227.3954638018769	0.09871961747230351	112.68192092502899	1141.4339298533314	36.54433668460423	32.92864022947508	N	2
2015-06-11	2.4	2	Clad	Marg	2632	0.529	700	1.72	25	A	2M	113.9	0.11512315652776749	113.54930799088922	986.329001181455	0.03392647815672207	227.3954638018769	0.09871961747230351	112.68192092502899	1141.4339298533314	36.54433668460423	32.92864022947508	N	2
2015-06-11	2.4	2	Clad	Marg	3711	0.529	700	1.912	25	A	2M	110.7	0.11512315652776749	113.54930799088922	986.329001181455	0.03392647815672207	227.3954638018769	0.09871961747230351	112.68192092502899	1141.4339298533314	36.54433668460423	32.92864022947508	N	2
2015-06-11	c8.1	4	Peri	Marg	486	0.547	382	1.785	252	COB	4M	29	0.0792147651761602	48.72911055490582	615.1518652683063	0.03727335092182547	122.49659637688237	0.06967492437606371	47.468584630875405	681.2864894501827	18.253023954150013	37.58485650259979	Y	2
2015-06-11	c8.1	4	Peri	Marg	652	0.547	382	2.234	252	COB	4M	34.5	0.0792147651761602	48.72911055490582	615.1518652683063	0.03727335092182547	122.49659637688237	0.06967492437606371	47.468584630875405	681.2864894501827	18.253023954150013	37.58485650259979	Y	2
2015-06-11	c8.1	4	Peri	Marg	975	0.547	382	2.654	252	COB	4M	42.6	0.0792147651761602	48.72911055490582	615.1518652683063	0.03727335092182547	122.49659637688237	0.06967492437606371	47.468584630875405	681.2864894501827	18.253023954150013	37.58485650259979	Y	2
2015-06-11	c8.1	4	Peri	Marg	335	0.547	382	1.227	252	COB	4M	21.1	0.0792147651761602	48.72911055490582	615.1518652683063	0.03727335092182547	122.49659637688237	0.06967492437606371	47.468584630875405	681.2864894501827	18.253023954150013	37.58485650259979	Y	2
2015-06-11	c8.1	4	Peri	Marg	154	0.547	382	0.661	252	COB	4M	12.7	0.0792147651761602	48.72911055490582	615.1518652683063	0.03727335092182547	122.49659637688237	0.06967492437606371	47.468584630875405	681.2864894501827	18.253023954150013	37.58485650259979	Y	2
2015-06-11	c8.1	4	Peri	Marg	1302	0.547	382	3.038	252	COB	4M	44.3	0.0792147651761602	48.72911055490582	615.1518652683063	0.03727335092182547	122.49659637688237	0.06967492437606371	47.468584630875405	681.2864894501827	18.253023954150013	37.58485650259979	Y	2
2015-06-11	c8.1	4	Peri	Marg	1803	0.547	382	3.419	252	COB	4M	51.5	0.0792147651761602	48.72911055490582	615.1518652683063	0.03727335092182547	122.49659637688237	0.06967492437606371	47.468584630875405	681.2864894501827	18.253023954150013	37.58485650259979	Y	2
2015-06-11	c8.1	4	Peri	Marg	2632	0.547	382	3.851	252	COB	4M	44.2	0.0792147651761602	48.72911055490582	615.1518652683063	0.03727335092182547	122.49659637688237	0.06967492437606371	47.468584630875405	681.2864894501827	18.253023954150013	37.58485650259979	Y	2
2015-06-11	c8.1	4	Peri	Marg	1	0.547	382	NA	252	COB	4M	0.2	0.0792147651761602	48.72911055490582	615.1518652683063	0.03727335092182547	122.49659637688237	0.06967492437606371	47.468584630875405	681.2864894501827	18.253023954150013	37.58485650259979	Y	2
2015-06-11	2.1	2	Oed	Thal	1803	0.41	1093	2.148	262	B	2T	75.7	0.20504560526871524	83.635398791393	407.8868146517337	0.028437822756957467	127.52886363206255	0.1729244114998627	79.84039252038811	461.70689162907166	249.89476169644607	280.5459415051819	Y	2
2015-06-11	2.1	2	Oed	Thal	1302	0.41	1093	1.687	262	B	2T	80.4	0.20504560526871524	83.635398791393	407.8868146517337	0.028437822756957467	127.52886363206255	0.1729244114998627	79.84039252038811	461.70689162907166	249.89476169644607	280.5459415051819	Y	2
2015-06-11	2.1	2	Oed	Thal	335	0.41	1093	0.393	262	B	2T	43.8	0.20504560526871524	83.635398791393	407.8868146517337	0.028437822756957467	127.52886363206255	0.1729244114998627	79.84039252038811	461.70689162907166	249.89476169644607	280.5459415051819	Y	2
2015-06-11	2.1	2	Oed	Thal	975	0.41	1093	1.03	262	B	2T	82.7	0.20504560526871524	83.635398791393	407.8868146517337	0.028437822756957467	127.52886363206255	0.1729244114998627	79.84039252038811	461.70689162907166	249.89476169644607	280.5459415051819	Y	2
2015-06-11	2.1	2	Oed	Thal	652	0.41	1093	0.484	262	B	2T	79.1	0.20504560526871524	83.635398791393	407.8868146517337	0.028437822756957467	127.52886363206255	0.1729244114998627	79.84039252038811	461.70689162907166	249.89476169644607	280.5459415051819	Y	2
2015-06-11	2.1	2	Oed	Thal	2632	0.41	1093	2.415	262	B	2T	73	0.20504560526871524	83.635398791393	407.8868146517337	0.028437822756957467	127.52886363206255	0.1729244114998627	79.84039252038811	461.70689162907166	249.89476169644607	280.5459415051819	Y	2
2015-06-11	2.1	2	Oed	Thal	1	0.41	1093	NA	262	B	2T	0.2	0.20504560526871524	83.635398791393	407.8868146517337	0.028437822756957467	127.52886363206255	0.1729244114998627	79.84039252038811	461.70689162907166	249.89476169644607	280.5459415051819	Y	2
2015-06-11	2.1	2	Oed	Thal	154	0.41	1093	0.203	262	B	2T	17.5	0.20504560526871524	83.635398791393	407.8868146517337	0.028437822756957467	127.52886363206255	0.1729244114998627	79.84039252038811	461.70689162907166	249.89476169644607	280.5459415051819	Y	2
2015-06-11	2.1	2	Oed	Thal	486	0.41	1093	0.389	262	B	2T	67.2	0.20504560526871524	83.635398791393	407.8868146517337	0.028437822756957467	127.52886363206255	0.1729244114998627	79.84039252038811	461.70689162907166	249.89476169644607	280.5459415051819	Y	2
2015-06-11	1.2	1	Clad	Thal	486	0.586	1176	0.9	272	C	1T	61.6	NA	NA	NA	NA	NA	0.13732832097023023	140.80693423716838	1025.3306327665086	NA	230.99999551748562	NA	2
2015-06-11	1.2	1	Clad	Thal	975	0.586	1176	1.428	272	C	1T	104.4	NA	NA	NA	NA	NA	0.13732832097023023	140.80693423716838	1025.3306327665086	NA	230.99999551748562	NA	2
2015-06-11	1.2	1	Clad	Thal	1302	0.586	1176	1.708	272	C	1T	120.9	NA	NA	NA	NA	NA	0.13732832097023023	140.80693423716838	1025.3306327665086	NA	230.99999551748562	NA	2
2015-06-11	1.2	1	Clad	Thal	335	0.586	1176	0.719	272	C	1T	36.2	NA	NA	NA	NA	NA	0.13732832097023023	140.80693423716838	1025.3306327665086	NA	230.99999551748562	NA	2
2015-06-11	1.2	1	Clad	Thal	3711	0.586	1176	2.86	272	C	1T	130.9	NA	NA	NA	NA	NA	0.13732832097023023	140.80693423716838	1025.3306327665086	NA	230.99999551748562	NA	2
2015-06-11	1.2	1	Clad	Thal	652	0.586	1176	1.131	272	C	1T	81.1	NA	NA	NA	NA	NA	0.13732832097023023	140.80693423716838	1025.3306327665086	NA	230.99999551748562	NA	2
2015-06-11	1.2	1	Clad	Thal	2632	0.586	1176	2.39	272	C	1T	143.7	NA	NA	NA	NA	NA	0.13732832097023023	140.80693423716838	1025.3306327665086	NA	230.99999551748562	NA	2
2015-06-11	1.2	1	Clad	Thal	1	0.586	1176	NA	272	C	1T	0.2	NA	NA	NA	NA	NA	0.13732832097023023	140.80693423716838	1025.3306327665086	NA	230.99999551748562	NA	2
2015-06-11	1.2	1	Clad	Thal	1803	0.586	1176	2.019	272	C	1T	139.3	NA	NA	NA	NA	NA	0.13732832097023023	140.80693423716838	1025.3306327665086	NA	230.99999551748562	NA	2
2015-06-11	1.2	1	Oed	Thal	486	0.526	1601	0.522	283	D	1T	72.7	0.21894060474867919	101.60473318053752	464.0744155117735	0.045001826570166714	176.20232633823093	0.1889427294608615	97.18500471678176	514.3622355519805	150.44879628792958	219.04892337010148	Y	2
2015-06-11	1.2	1	Oed	Thal	652	0.526	1601	0.662	283	D	1T	88.7	0.21894060474867919	101.60473318053752	464.0744155117735	0.045001826570166714	176.20232633823093	0.1889427294608615	97.18500471678176	514.3622355519805	150.44879628792958	219.04892337010148	Y	2
2015-06-11	1.2	1	Oed	Thal	335	0.526	1601	0.538	283	D	1T	51.2	0.21894060474867919	101.60473318053752	464.0744155117735	0.045001826570166714	176.20232633823093	0.1889427294608615	97.18500471678176	514.3622355519805	150.44879628792958	219.04892337010148	Y	2
2015-06-11	1.2	1	Oed	Thal	2632	0.526	1601	2.952	283	D	1T	88.4	0.21894060474867919	101.60473318053752	464.0744155117735	0.045001826570166714	176.20232633823093	0.1889427294608615	97.18500471678176	514.3622355519805	150.44879628792958	219.04892337010148	Y	2
2015-06-11	1.2	1	Oed	Thal	975	0.526	1601	1.471	283	D	1T	99.9	0.21894060474867919	101.60473318053752	464.0744155117735	0.045001826570166714	176.20232633823093	0.1889427294608615	97.18500471678176	514.3622355519805	150.44879628792958	219.04892337010148	Y	2
2015-06-11	1.2	1	Oed	Thal	154	0.526	1601	0.419	283	D	1T	22.1	0.21894060474867919	101.60473318053752	464.0744155117735	0.045001826570166714	176.20232633823093	0.1889427294608615	97.18500471678176	514.3622355519805	150.44879628792958	219.04892337010148	Y	2
2015-06-11	1.2	1	Oed	Thal	1302	0.526	1601	2.169	283	D	1T	96.8	0.21894060474867919	101.60473318053752	464.0744155117735	0.045001826570166714	176.20232633823093	0.1889427294608615	97.18500471678176	514.3622355519805	150.44879628792958	219.04892337010148	Y	2
2015-06-11	1.2	1	Oed	Thal	1803	0.526	1601	2.657	283	D	1T	96.9	0.21894060474867919	101.60473318053752	464.0744155117735	0.045001826570166714	176.20232633823093	0.1889427294608615	97.18500471678176	514.3622355519805	150.44879628792958	219.04892337010148	Y	2
2015-06-11	1.2	1	Oed	Thal	1	0.526	1601	NA	283	D	1T	0.2	0.21894060474867919	101.60473318053752	464.0744155117735	0.045001826570166714	176.20232633823093	0.1889427294608615	97.18500471678176	514.3622355519805	150.44879628792958	219.04892337010148	Y	2
2015-06-11	1.5	1	Clad	Marg	1302	0.524	707	1.673	293	C	1M	84.8	0.1264286407834867	100.97600306863517	798.6798121286455	0.004557318869119042	118.07879934902988	0.10132815625997392	99.81426130480432	985.0594838488381	119.44086330490987	70.30422419937562	N	2
2015-06-11	1.5	1	Clad	Marg	652	0.524	707	1.279	293	C	1M	58.9	0.1264286407834867	100.97600306863517	798.6798121286455	0.004557318869119042	118.07879934902988	0.10132815625997392	99.81426130480432	985.0594838488381	119.44086330490987	70.30422419937562	N	2
2015-06-11	1.5	1	Clad	Marg	1803	0.524	707	1.874	293	C	1M	96.9	0.1264286407834867	100.97600306863517	798.6798121286455	0.004557318869119042	118.07879934902988	0.10132815625997392	99.81426130480432	985.0594838488381	119.44086330490987	70.30422419937562	N	2
2015-06-11	1.5	1	Clad	Marg	335	0.524	707	0.795	293	C	1M	28	0.1264286407834867	100.97600306863517	798.6798121286455	0.004557318869119042	118.07879934902988	0.10132815625997392	99.81426130480432	985.0594838488381	119.44086330490987	70.30422419937562	N	2
2015-06-11	1.5	1	Clad	Marg	975	0.524	707	1.502	293	C	1M	77.4	0.1264286407834867	100.97600306863517	798.6798121286455	0.004557318869119042	118.07879934902988	0.10132815625997392	99.81426130480432	985.0594838488381	119.44086330490987	70.30422419937562	N	2
2015-06-11	1.5	1	Clad	Marg	2632	0.524	707	2.162	293	C	1M	94	0.1264286407834867	100.97600306863517	798.6798121286455	0.004557318869119042	118.07879934902988	0.10132815625997392	99.81426130480432	985.0594838488381	119.44086330490987	70.30422419937562	N	2
2015-06-11	1.5	1	Clad	Marg	3711	0.524	707	2.4	293	C	1M	102.9	0.1264286407834867	100.97600306863517	798.6798121286455	0.004557318869119042	118.07879934902988	0.10132815625997392	99.81426130480432	985.0594838488381	119.44086330490987	70.30422419937562	N	2
2015-06-11	1.5	1	Clad	Marg	1	0.524	707	NA	293	C	1M	0.2	0.1264286407834867	100.97600306863517	798.6798121286455	0.004557318869119042	118.07879934902988	0.10132815625997392	99.81426130480432	985.0594838488381	119.44086330490987	70.30422419937562	N	2
2015-06-11	1.5	1	Clad	Marg	486	0.524	707	1.084	293	C	1M	47.2	0.1264286407834867	100.97600306863517	798.6798121286455	0.004557318869119042	118.07879934902988	0.10132815625997392	99.81426130480432	985.0594838488381	119.44086330490987	70.30422419937562	N	2
2015-06-11	1.5	1	Oed	Marg	1	0.453	1161	NA	303	D	1M	0.2	0.16860133983705033	66.58768611482536	394.94161896448134	0.011432329138371505	85.71687083089935	0.1388696643802022	64.5408713639474	464.75860406233255	117.0690350503979	91.75200958052162	N	2
2015-06-11	1.5	1	Oed	Marg	1302	0.453	1161	2.184	303	D	1M	62.3	0.16860133983705033	66.58768611482536	394.94161896448134	0.011432329138371505	85.71687083089935	0.1388696643802022	64.5408713639474	464.75860406233255	117.0690350503979	91.75200958052162	N	2
2015-06-11	1.5	1	Oed	Marg	1803	0.453	1161	2.415	303	D	1M	65.9	0.16860133983705033	66.58768611482536	394.94161896448134	0.011432329138371505	85.71687083089935	0.1388696643802022	64.5408713639474	464.75860406233255	117.0690350503979	91.75200958052162	N	2
2015-06-11	1.5	1	Oed	Marg	335	0.453	1161	0.74	303	D	1M	37.1	0.16860133983705033	66.58768611482536	394.94161896448134	0.011432329138371505	85.71687083089935	0.1388696643802022	64.5408713639474	464.75860406233255	117.0690350503979	91.75200958052162	N	2
2015-06-11	1.5	1	Oed	Marg	975	0.453	1161	1.72	303	D	1M	63.5	0.16860133983705033	66.58768611482536	394.94161896448134	0.011432329138371505	85.71687083089935	0.1388696643802022	64.5408713639474	464.75860406233255	117.0690350503979	91.75200958052162	N	2
2015-06-11	1.5	1	Oed	Marg	486	0.453	1161	0.724	303	D	1M	54.3	0.16860133983705033	66.58768611482536	394.94161896448134	0.011432329138371505	85.71687083089935	0.1388696643802022	64.5408713639474	464.75860406233255	117.0690350503979	91.75200958052162	N	2
2015-06-11	1.5	1	Oed	Marg	154	0.453	1161	0.57	303	D	1M	15	0.16860133983705033	66.58768611482536	394.94161896448134	0.011432329138371505	85.71687083089935	0.1388696643802022	64.5408713639474	464.75860406233255	117.0690350503979	91.75200958052162	N	2
2015-06-11	1.5	1	Oed	Marg	2632	0.453	1161	2.57	303	D	1M	60.8	0.16860133983705033	66.58768611482536	394.94161896448134	0.011432329138371505	85.71687083089935	0.1388696643802022	64.5408713639474	464.75860406233255	117.0690350503979	91.75200958052162	N	2
2015-06-11	1.5	1	Oed	Marg	652	0.453	1161	0.958	303	D	1M	61.3	0.16860133983705033	66.58768611482536	394.94161896448134	0.011432329138371505	85.71687083089935	0.1388696643802022	64.5408713639474	464.75860406233255	117.0690350503979	91.75200958052162	N	2
2015-06-11	c1.2	1	Peri	Thal	1	0.226	343	NA	312	COB	1T	0.1	0.05622051811203275	25.14613028349129	447.276743935046	3.124638104690845e-4	26.027054033511238	0.043412029957505795	-24.643967622963796	-567.6760024142326	19.630783179486706	21.389229734181455	Y	2
2015-06-11	c1.2	1	Peri	Thal	486	0.226	343	0.717	312	COB	1T	17.4	0.05622051811203275	25.14613028349129	447.276743935046	3.124638104690845e-4	26.027054033511238	0.043412029957505795	-24.643967622963796	-567.6760024142326	19.630783179486706	21.389229734181455	Y	2
2015-06-11	c1.2	1	Peri	Thal	154	0.226	343	0.457	312	COB	1T	6.8	0.05622051811203275	25.14613028349129	447.276743935046	3.124638104690845e-4	26.027054033511238	0.043412029957505795	-24.643967622963796	-567.6760024142326	19.630783179486706	21.389229734181455	Y	2
2015-06-11	c1.2	1	Peri	Thal	975	0.226	343	0.987	312	COB	1T	22.1	0.05622051811203275	25.14613028349129	447.276743935046	3.124638104690845e-4	26.027054033511238	0.043412029957505795	-24.643967622963796	-567.6760024142326	19.630783179486706	21.389229734181455	Y	2
2015-06-11	c1.2	1	Peri	Thal	335	0.226	343	0.599	312	COB	1T	13.2	0.05622051811203275	25.14613028349129	447.276743935046	3.124638104690845e-4	26.027054033511238	0.043412029957505795	-24.643967622963796	-567.6760024142326	19.630783179486706	21.389229734181455	Y	2
2015-06-11	c1.2	1	Peri	Thal	1302	0.226	343	1.161	312	COB	1T	21.3	0.05622051811203275	25.14613028349129	447.276743935046	3.124638104690845e-4	26.027054033511238	0.043412029957505795	-24.643967622963796	-567.6760024142326	19.630783179486706	21.389229734181455	Y	2
2015-06-11	c1.2	1	Peri	Thal	652	0.226	343	0.838	312	COB	1T	20.5	0.05622051811203275	25.14613028349129	447.276743935046	3.124638104690845e-4	26.027054033511238	0.043412029957505795	-24.643967622963796	-567.6760024142326	19.630783179486706	21.389229734181455	Y	2
2015-06-11	c1.2	1	Peri	Thal	1803	0.226	343	1.319	312	COB	1T	28	0.05622051811203275	25.14613028349129	447.276743935046	3.124638104690845e-4	26.027054033511238	0.043412029957505795	-24.643967622963796	-567.6760024142326	19.630783179486706	21.389229734181455	Y	2
2015-06-11	c1.2	1	Peri	Thal	2632	0.226	343	1.475	312	COB	1T	24.3	0.05622051811203275	25.14613028349129	447.276743935046	3.124638104690845e-4	26.027054033511238	0.043412029957505795	-24.643967622963796	-567.6760024142326	19.630783179486706	21.389229734181455	Y	2
2015-06-11	c2.2	1	Peri	Marg	486	0.31	379	1.161	321	COB	1M	23.3	NA	NA	NA	NA	NA	0.050465320371383945	33.39867693884643	661.8144241046956	NA	16.008109100783948	NA	2
2015-06-11	c2.2	1	Peri	Marg	975	0.31	379	1.59	321	COB	1M	29.1	NA	NA	NA	NA	NA	0.050465320371383945	33.39867693884643	661.8144241046956	NA	16.008109100783948	NA	2
2015-06-11	c2.2	1	Peri	Marg	1803	0.31	379	2.016	321	COB	1M	33.3	NA	NA	NA	NA	NA	0.050465320371383945	33.39867693884643	661.8144241046956	NA	16.008109100783948	NA	2
