"2015-06-10";"07:14:12";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-09 18:29:43.999";"1433899783999";"28949000";"2015-06-09";"18:29:43";"SLCS";"";"Light Curve start ";""
"2015-06-09 18:29:44.000";"1433899784000";"28949001";"2015-06-09";"18:29:44";"FO";"658";"252";"425";"1";"30.0";"0.407";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"252";"425";"0.407"
"2015-06-09 18:30:03.000";"1433899803000";"28968001";"2015-06-09";"18:30:03";"F";"659";"262";"315";"154";"30.0";"0.168";"10.9";"209";"0.84";"1.2";"0.500";"0.387";"0.399";"0.349";"0.616";"0.216";"252";"425";"0.407"
"2015-06-09 18:30:23.000";"1433899823000";"28988001";"2015-06-09";"18:30:23";"F";"660";"241";"274";"335";"30.0";"0.120";"16.9";"190";"0.84";"1.2";"0.393";"0.514";"0.310";"0.551";"0.567";"0.313";"252";"425";"0.407"
"2015-06-09 18:30:42.000";"1433899842000";"29007001";"2015-06-09";"18:30:42";"F";"661";"218";"248";"486";"30.0";"0.121";"24.7";"177";"0.84";"1.2";"0.423";"0.590";"0.343";"0.714";"0.513";"0.366";"252";"425";"0.407"
"2015-06-09 18:31:02.000";"1433899862000";"29027001";"2015-06-09";"18:31:02";"F";"662";"211";"233";"652";"30.0";"0.094";"25.7";"169";"0.84";"1.2";"0.344";"0.630";"0.276";"0.824";"0.496";"0.410";"252";"425";"0.407"
"2015-06-09 18:31:21.000";"1433899881000";"29046001";"2015-06-09";"18:31:21";"F";"663";"204";"219";"975";"30.0";"0.068";"27.8";"162";"0.84";"1.2";"0.263";"0.671";"0.209";"0.941";"0.480";"0.452";"252";"425";"0.407"
"2015-06-09 18:31:41.000";"1433899901000";"29066001";"2015-06-09";"18:31:41";"F";"664";"197";"208";"1302";"31.0";"0.053";"29.0";"156";"0.84";"1.2";"0.212";"0.699";"0.168";"1.043";"0.464";"0.483";"252";"425";"0.407"
"2015-06-09 18:32:01.000";"1433899921000";"29086001";"2015-06-09";"18:32:01";"F";"665";"189";"199";"1803";"30.0";"0.050";"37.9";"151";"0.84";"1.2";"0.208";"0.723";"0.166";"1.136";"0.445";"0.505";"252";"425";"0.407"
"2015-06-09 18:32:20.000";"1433899940000";"29105001";"2015-06-09";"18:32:20";"F";"666";"182";"187";"2632";"28.0";"0.027";"29.8";"144";"0.84";"1.2";"0.116";"0.751";"0.092";"1.273";"0.428";"0.545";"252";"425";"0.407"
"2015-06-09 18:32:20.001";"1433899940001";"29105002";"2015-06-09";"18:32:20";"SLCE";"";"Light Curve end ";""
"2015-06-09 18:34:02.999";"1433900042999";"29208000";"2015-06-09";"18:34:02";"SLCS";"";"Light Curve start ";""
"2015-06-09 18:34:03.000";"1433900043000";"29208001";"2015-06-09";"18:34:03";"FO";"667";"425";"705";"1";"30.0";"0.397";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"425";"705";"0.397"
"2015-06-09 18:34:21.000";"1433900061000";"29226001";"2015-06-09";"18:34:21";"F";"668";"401";"476";"154";"30.0";"0.158";"10.2";"329";"0.84";"1.2";"0.510";"0.475";"0.418";"0.481";"0.569";"0.273";"425";"705";"0.397"
"2015-06-09 18:34:41.000";"1433900081000";"29246001";"2015-06-09";"18:34:41";"F";"669";"378";"425";"335";"30.0";"0.111";"15.6";"304";"0.84";"1.2";"0.388";"0.568";"0.312";"0.659";"0.536";"0.353";"425";"705";"0.397"
"2015-06-09 18:35:01.000";"1433900101000";"29266001";"2015-06-09";"18:35:01";"F";"670";"344";"386";"486";"28.0";"0.109";"22.2";"284";"0.84";"1.2";"0.412";"0.636";"0.340";"0.826";"0.488";"0.403";"425";"705";"0.397"
"2015-06-09 18:35:20.000";"1433900120000";"29285001";"2015-06-09";"18:35:20";"F";"671";"324";"360";"652";"30.0";"0.100";"27.4";"269";"0.84";"1.2";"0.396";"0.675";"0.329";"0.958";"0.460";"0.440";"425";"705";"0.397"
"2015-06-09 18:35:40.000";"1433900140000";"29305001";"2015-06-09";"18:35:40";"F";"672";"309";"336";"975";"30.0";"0.080";"32.8";"256";"0.84";"1.2";"0.338";"0.714";"0.280";"1.098";"0.438";"0.482";"425";"705";"0.397"
"2015-06-09 18:35:59.000";"1433900159000";"29324001";"2015-06-09";"18:35:59";"F";"673";"284";"304";"1302";"30.0";"0.066";"36.1";"237";"0.84";"1.2";"0.299";"0.761";"0.250";"1.319";"0.403";"0.531";"425";"705";"0.397"
"2015-06-09 18:36:19.000";"1433900179000";"29344001";"2015-06-09";"18:36:19";"F";"674";"265";"276";"1803";"30.0";"0.040";"30.3";"219";"0.84";"1.2";"0.193";"0.796";"0.159";"1.554";"0.376";"0.584";"425";"705";"0.397"
"2015-06-09 18:36:39.000";"1433900199000";"29364001";"2015-06-09";"18:36:39";"F";"675";"244";"250";"2632";"31.0";"0.024";"26.5";"203";"0.84";"1.2";"0.128";"0.832";"0.106";"1.820";"0.346";"0.630";"425";"705";"0.397"
"2015-06-09 18:36:39.001";"1433900199001";"29364002";"2015-06-09";"18:36:39";"SLCE";"";"Light Curve end ";""
"2015-06-09 18:38:36.999";"1433900316999";"29482000";"2015-06-09";"18:38:36";"SLCS";"";"Light Curve start ";""
"2015-06-09 18:38:37.000";"1433900317000";"29482001";"2015-06-09";"18:38:37";"FO";"676";"1080";"2969";"1";"30.0";"0.636";"0.3";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1080";"2969";"0.636"
"2015-06-09 18:38:55.000";"1433900335000";"29500001";"2015-06-09";"18:38:55";"F";"677";"1220";"2430";"154";"30.0";"0.498";"32.2";"999";"0.84";"1.2";"0.846";"0.242";"0.693";"0.222";"0.411";"0.091";"1080";"2969";"0.636"
"2015-06-09 18:39:15.000";"1433900355000";"29520001";"2015-06-09";"18:39:15";"F";"678";"1274";"2382";"335";"31.0";"0.465";"65.4";"991";"0.84";"1.2";"0.797";"0.264";"0.620";"0.246";"0.429";"0.106";"1080";"2969";"0.636"
"2015-06-09 18:39:34.000";"1433900374000";"29539001";"2015-06-09";"18:39:34";"F";"679";"1176";"1929";"486";"30.0";"0.390";"79.6";"903";"0.84";"1.2";"0.734";"0.457";"0.564";"0.539";"0.396";"0.214";"1080";"2969";"0.636"
"2015-06-09 18:39:54.000";"1433900394000";"29559001";"2015-06-09";"18:39:54";"F";"680";"963";"1384";"652";"29.0";"0.304";"83.2";"762";"0.84";"1.2";"0.677";"0.671";"0.536";"1.145";"0.324";"0.372";"1080";"2969";"0.636"
"2015-06-09 18:40:14.000";"1433900414000";"29579001";"2015-06-09";"18:40:14";"F";"681";"926";"1164";"975";"30.0";"0.204";"83.5";"691";"0.84";"1.2";"0.503";"0.750";"0.375";"1.551";"0.312";"0.484";"1080";"2969";"0.636"
"2015-06-09 18:40:33.000";"1433900433000";"29598001";"2015-06-09";"18:40:33";"F";"682";"916";"1084";"1302";"30.0";"0.155";"84.8";"662";"0.84";"1.2";"0.398";"0.777";"0.288";"1.739";"0.309";"0.536";"1080";"2969";"0.636"
"2015-06-09 18:40:53.000";"1433900453000";"29618001";"2015-06-09";"18:40:53";"F";"683";"817";"933";"1803";"30.0";"0.124";"93.9";"602";"0.84";"1.2";"0.350";"0.825";"0.258";"2.182";"0.275";"0.601";"1080";"2969";"0.636"
"2015-06-09 18:41:12.000";"1433900472000";"29637001";"2015-06-09";"18:41:12";"F";"684";"779";"852";"2632";"30.0";"0.086";"95.1";"567";"0.84";"1.2";"0.256";"0.849";"0.186";"2.485";"0.262";"0.652";"1080";"2969";"0.636"
"2015-06-09 18:41:12.001";"1433900472001";"29637002";"2015-06-09";"18:41:12";"SLCE";"";"Light Curve end ";""
"2015-06-09 18:42:40.999";"1433900560999";"29726000";"2015-06-09";"18:42:40";"SLCS";"";"Light Curve start ";""
"2015-06-09 18:42:41.000";"1433900561000";"29726001";"2015-06-09";"18:42:41";"FO";"685";"988";"2279";"1";"30.0";"0.566";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"988";"2279";"0.566"
"2015-06-09 18:43:00.000";"1433900580000";"29745001";"2015-06-09";"18:43:00";"F";"686";"1122";"1753";"154";"30.0";"0.360";"23.3";"874";"0.84";"1.2";"0.718";"0.319";"0.559";"0.300";"0.492";"0.148";"988";"2279";"0.566"
"2015-06-09 18:43:20.000";"1433900600000";"29765001";"2015-06-09";"18:43:20";"F";"687";"1043";"1525";"335";"30.0";"0.316";"44.5";"814";"0.84";"1.2";"0.678";"0.449";"0.529";"0.494";"0.458";"0.226";"988";"2279";"0.566"
"2015-06-09 18:43:39.000";"1433900619000";"29784001";"2015-06-09";"18:43:39";"F";"688";"969";"1348";"486";"30.0";"0.281";"57.4";"760";"0.84";"1.2";"0.645";"0.545";"0.506";"0.691";"0.425";"0.294";"988";"2279";"0.566"
"2015-06-09 18:43:59.000";"1433900639000";"29804001";"2015-06-09";"18:43:59";"F";"689";"937";"1234";"652";"30.0";"0.241";"66.0";"723";"0.84";"1.2";"0.581";"0.604";"0.448";"0.847";"0.411";"0.348";"988";"2279";"0.566"
"2015-06-09 18:44:19.000";"1433900659000";"29824001";"2015-06-09";"18:44:19";"F";"690";"889";"1115";"975";"30.0";"0.203";"83.1";"680";"0.84";"1.2";"0.520";"0.663";"0.398";"1.044";"0.390";"0.407";"988";"2279";"0.566"
"2015-06-09 18:44:38.000";"1433900678000";"29843001";"2015-06-09";"18:44:38";"F";"691";"845";"1018";"1302";"30.0";"0.170";"93.0";"643";"0.84";"1.2";"0.461";"0.710";"0.351";"1.239";"0.371";"0.459";"988";"2279";"0.566"
"2015-06-09 18:44:58.000";"1433900698000";"29863001";"2015-06-09";"18:44:58";"F";"692";"810";"932";"1803";"30.0";"0.131";"99.2";"607";"0.84";"1.2";"0.375";"0.748";"0.281";"1.445";"0.355";"0.514";"988";"2279";"0.566"
"2015-06-09 18:45:17.000";"1433900717000";"29882001";"2015-06-09";"18:45:17";"F";"693";"767";"842";"2632";"30.0";"0.089";"98.4";"568";"0.84";"1.2";"0.274";"0.788";"0.203";"1.707";"0.337";"0.574";"988";"2279";"0.566"
"2015-06-09 18:45:17.001";"1433900717001";"29882002";"2015-06-09";"18:45:17";"SLCE";"";"Light Curve end ";""
"2015-06-09 18:47:15.999";"1433900835999";"30001000";"2015-06-09";"18:47:15";"SLCS";"";"Light Curve start ";""
"2015-06-09 18:47:16.000";"1433900836000";"30001001";"2015-06-09";"18:47:16";"FO";"694";"810";"2155";"1";"29.0";"0.624";"0.3";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"810";"2155";"0.624"
"2015-06-09 18:47:35.000";"1433900855000";"30020001";"2015-06-09";"18:47:35";"F";"695";"1029";"1739";"154";"29.0";"0.408";"26.4";"743";"0.84";"1.2";"0.713";"0.259";"0.515";"0.239";"0.477";"0.115";"810";"2155";"0.624"
"2015-06-09 18:47:55.000";"1433900875000";"30040001";"2015-06-09";"18:47:55";"F";"696";"1007";"1547";"335";"29.0";"0.349";"49.1";"706";"0.84";"1.2";"0.642";"0.375";"0.450";"0.393";"0.467";"0.184";"810";"2155";"0.624"
"2015-06-09 18:48:14.000";"1433900894000";"30059001";"2015-06-09";"18:48:14";"F";"697";"953";"1380";"486";"29.0";"0.309";"63.1";"669";"0.84";"1.2";"0.601";"0.471";"0.422";"0.562";"0.442";"0.249";"810";"2155";"0.624"
"2015-06-09 18:48:34.000";"1433900914000";"30079001";"2015-06-09";"18:48:34";"F";"698";"897";"1256";"652";"29.0";"0.286";"78.3";"638";"0.84";"1.2";"0.581";"0.541";"0.413";"0.716";"0.416";"0.298";"810";"2155";"0.624"
"2015-06-09 18:48:53.000";"1433900933000";"30098001";"2015-06-09";"18:48:53";"F";"699";"866";"1131";"975";"29.0";"0.234";"95.8";"604";"0.84";"1.2";"0.503";"0.608";"0.351";"0.905";"0.402";"0.364";"810";"2155";"0.624"
"2015-06-09 18:49:13.000";"1433900953000";"30118001";"2015-06-09";"18:49:13";"F";"700";"827";"1034";"1302";"29.0";"0.200";"109.4";"575";"0.84";"1.2";"0.451";"0.659";"0.314";"1.084";"0.384";"0.416";"810";"2155";"0.624"
"2015-06-09 18:49:33.000";"1433900973000";"30138001";"2015-06-09";"18:49:33";"F";"701";"804";"952";"1803";"29.0";"0.155";"117.4";"549";"0.84";"1.2";"0.367";"0.700";"0.251";"1.264";"0.373";"0.472";"810";"2155";"0.624"
"2015-06-09 18:49:52.000";"1433900992000";"30157001";"2015-06-09";"18:49:52";"F";"702";"780";"873";"2632";"30.0";"0.107";"118.3";"522";"0.84";"1.2";"0.265";"0.739";"0.177";"1.468";"0.362";"0.531";"810";"2155";"0.624"
"2015-06-09 18:49:52.001";"1433900992001";"30157002";"2015-06-09";"18:49:52";"SLCE";"";"Light Curve end ";""
"2015-06-09 18:51:30.999";"1433901090999";"30256000";"2015-06-09";"18:51:30";"SLCS";"";"Light Curve start ";""
"2015-06-09 18:51:31.000";"1433901091000";"30256001";"2015-06-09";"18:51:31";"FO";"703";"1109";"3153";"1";"30.0";"0.648";"0.3";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1109";"3153";"0.648"
"2015-06-09 18:51:49.000";"1433901109000";"30274001";"2015-06-09";"18:51:49";"F";"704";"1429";"2535";"154";"29.0";"0.436";"28.2";"1021";"0.84";"1.2";"0.731";"0.259";"0.522";"0.244";"0.453";"0.111";"1109";"3153";"0.648"
"2015-06-09 18:52:09.000";"1433901129000";"30294001";"2015-06-09";"18:52:09";"F";"705";"1432";"2416";"335";"30.0";"0.407";"57.3";"1002";"0.84";"1.2";"0.696";"0.308";"0.487";"0.305";"0.454";"0.139";"1109";"3153";"0.648"
"2015-06-09 18:52:29.000";"1433901149000";"30314001";"2015-06-09";"18:52:29";"F";"706";"1516";"2520";"486";"30.0";"0.398";"81.2";"1019";"0.84";"1.2";"0.669";"0.266";"0.450";"0.251";"0.481";"0.121";"1109";"3153";"0.648"
"2015-06-09 18:52:48.000";"1433901168000";"30333001";"2015-06-09";"18:52:48";"F";"707";"1462";"2320";"652";"29.0";"0.370";"101.3";"985";"0.84";"1.2";"0.643";"0.347";"0.433";"0.359";"0.464";"0.166";"1109";"3153";"0.648"
"2015-06-09 18:53:08.000";"1433901188000";"30353001";"2015-06-09";"18:53:08";"F";"708";"1310";"1901";"975";"30.0";"0.311";"127.4";"900";"0.84";"1.2";"0.590";"0.510";"0.405";"0.659";"0.415";"0.274";"1109";"3153";"0.648"
"2015-06-09 18:53:27.000";"1433901207000";"30372001";"2015-06-09";"18:53:27";"F";"709";"1236";"1636";"1302";"30.0";"0.244";"133.4";"836";"0.84";"1.2";"0.500";"0.609";"0.338";"0.927";"0.392";"0.364";"1109";"3153";"0.648"
"2015-06-09 18:53:47.000";"1433901227000";"30392001";"2015-06-09";"18:53:47";"F";"710";"1195";"1453";"1803";"30.0";"0.178";"134.8";"786";"0.84";"1.2";"0.387";"0.674";"0.255";"1.170";"0.379";"0.443";"1109";"3153";"0.648"
"2015-06-09 18:54:07.000";"1433901247000";"30412001";"2015-06-09";"18:54:07";"F";"711";"1147";"1296";"2632";"30.0";"0.115";"127.1";"737";"0.84";"1.2";"0.267";"0.727";"0.172";"1.433";"0.364";"0.521";"1109";"3153";"0.648"
"2015-06-09 18:54:07.001";"1433901247001";"30412002";"2015-06-09";"18:54:07";"SLCE";"";"Light Curve end ";""
"2015-06-09 18:57:26.998";"1433901446998";"30611999";"2015-06-09";"18:57:26";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=1;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 18:57:26.999";"1433901446999";"30612000";"2015-06-09";"18:57:26";"SLCS";"";"Light Curve start ";""
"2015-06-09 18:57:27.000";"1433901447000";"30612001";"2015-06-09";"18:57:27";"FO";"713";"655";"1237";"1";"29.0";"0.470";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"655";"1237";"0.470"
"2015-06-09 18:57:46.000";"1433901466000";"30631001";"2015-06-09";"18:57:46";"F";"714";"634";"846";"68";"29.0";"0.251";"7.2";"526";"0.84";"1.1";"0.663";"0.450";"0.550";"0.462";"0.513";"0.236";"655";"1237";"0.470"
"2015-06-09 18:58:05.000";"1433901485000";"30650001";"2015-06-09";"18:58:05";"F";"715";"576";"724";"154";"29.0";"0.204";"13.2";"476";"0.84";"1.1";"0.597";"0.574";"0.493";"0.709";"0.466";"0.330";"655";"1237";"0.470"
"2015-06-09 18:58:25.000";"1433901505000";"30670001";"2015-06-09";"18:58:25";"F";"716";"526";"619";"335";"29.0";"0.150";"21.1";"428";"0.84";"1.2";"0.487";"0.672";"0.396";"0.998";"0.425";"0.425";"655";"1237";"0.470"
"2015-06-09 18:58:44.000";"1433901524000";"30689001";"2015-06-09";"18:58:44";"F";"717";"484";"556";"486";"29.0";"0.129";"26.3";"397";"0.84";"1.2";"0.453";"0.727";"0.372";"1.225";"0.391";"0.480";"655";"1237";"0.470"
"2015-06-09 18:59:04.000";"1433901544000";"30709001";"2015-06-09";"18:59:04";"F";"718";"452";"511";"652";"29.0";"0.115";"31.5";"374";"0.84";"1.2";"0.431";"0.765";"0.357";"1.421";"0.365";"0.520";"655";"1237";"0.470"
"2015-06-09 18:59:24.000";"1433901564000";"30729001";"2015-06-09";"18:59:24";"F";"719";"427";"466";"975";"29.0";"0.084";"34.4";"349";"0.84";"1.1";"0.333";"0.799";"0.272";"1.655";"0.345";"0.571";"655";"1237";"0.470"
"2015-06-09 18:59:43.000";"1433901583000";"30748001";"2015-06-09";"18:59:43";"F";"720";"403";"432";"1302";"29.0";"0.067";"36.6";"330";"0.84";"1.1";"0.284";"0.825";"0.233";"1.863";"0.326";"0.607";"655";"1237";"0.470"
"2015-06-09 19:00:03.000";"1433901603000";"30768001";"2015-06-09";"19:00:03";"F";"721";"380";"400";"1803";"29.0";"0.050";"37.9";"311";"0.84";"1.2";"0.225";"0.847";"0.184";"2.093";"0.307";"0.643";"655";"1237";"0.470"
"2015-06-09 19:00:03.001";"1433901603001";"30768002";"2015-06-09";"19:00:03";"SLCE";"";"Light Curve end ";""
"2015-06-09 19:02:09.998";"1433901729998";"30894999";"2015-06-09";"19:02:09";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 19:02:09.999";"1433901729999";"30895000";"2015-06-09";"19:02:09";"SLCS";"";"Light Curve start ";""
"2015-06-09 19:02:10.000";"1433901730000";"30895001";"2015-06-09";"19:02:10";"FO";"723";"567";"1059";"1";"29.0";"0.465";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"567";"1059";"0.465"
"2015-06-09 19:02:28.000";"1433901748000";"30913001";"2015-06-09";"19:02:28";"F";"724";"493";"602";"154";"29.0";"0.181";"11.7";"403";"0.84";"1.1";"0.548";"0.596";"0.448";"0.759";"0.466";"0.353";"567";"1059";"0.465"
"2015-06-09 19:02:48.000";"1433901768000";"30933001";"2015-06-09";"19:02:48";"F";"725";"526";"620";"335";"29.0";"0.152";"21.4";"411";"0.84";"1.1";"0.450";"0.575";"0.352";"0.708";"0.497";"0.351";"567";"1059";"0.465"
"2015-06-09 19:03:08.000";"1433901788000";"30953001";"2015-06-09";"19:03:08";"F";"726";"490";"539";"486";"31.0";"0.091";"18.6";"374";"0.84";"1.2";"0.297";"0.665";"0.227";"0.965";"0.463";"0.446";"567";"1059";"0.465"
"2015-06-09 19:03:27.000";"1433901807000";"30972001";"2015-06-09";"19:03:27";"F";"727";"515";"563";"652";"31.0";"0.085";"23.3";"385";"0.84";"1.1";"0.270";"0.638";"0.202";"0.881";"0.486";"0.429";"567";"1059";"0.465"
"2015-06-09 19:03:47.000";"1433901827000";"30992001";"2015-06-09";"19:03:47";"F";"728";"516";"550";"975";"29.0";"0.062";"25.4";"379";"0.84";"1.2";"0.199";"0.652";"0.146";"0.925";"0.487";"0.451";"567";"1059";"0.465"
"2015-06-09 19:04:06.000";"1433901846000";"31011001";"2015-06-09";"19:04:06";"F";"729";"498";"524";"1302";"29.0";"0.050";"27.3";"367";"0.84";"1.2";"0.166";"0.681";"0.122";"1.021";"0.470";"0.480";"567";"1059";"0.465"
"2015-06-09 19:04:26.000";"1433901866000";"31031001";"2015-06-09";"19:04:26";"F";"730";"471";"489";"1803";"29.0";"0.037";"28.0";"349";"0.84";"1.2";"0.129";"0.715";"0.096";"1.166";"0.445";"0.518";"567";"1059";"0.465"
"2015-06-09 19:04:46.000";"1433901886000";"31051001";"2015-06-09";"19:04:46";"F";"731";"438";"448";"2632";"29.0";"0.022";"24.3";"328";"0.84";"1.2";"0.083";"0.756";"0.062";"1.364";"0.414";"0.564";"567";"1059";"0.465"
"2015-06-09 19:04:46.001";"1433901886001";"31051002";"2015-06-09";"19:04:46";"SLCE";"";"Light Curve end ";""
"2015-06-09 19:05:30.999";"1433901930999";"31096000";"2015-06-09";"19:05:30";"SLCS";"";"Light Curve start ";""
"2015-06-09 19:05:31.000";"1433901931000";"31096001";"2015-06-09";"19:05:31";"FO";"732";"643";"1280";"1";"29.0";"0.498";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"643";"1280";"0.498"
"2015-06-09 19:05:50.000";"1433901950000";"31115001";"2015-06-09";"19:05:50";"F";"733";"652";"823";"154";"29.0";"0.208";"13.5";"503";"0.84";"1.2";"0.534";"0.498";"0.412";"0.555";"0.509";"0.283";"643";"1280";"0.498"
"2015-06-09 19:06:09.000";"1433901969000";"31134001";"2015-06-09";"19:06:09";"F";"734";"599";"696";"335";"29.0";"0.139";"19.6";"452";"0.84";"1.2";"0.398";"0.617";"0.300";"0.839";"0.468";"0.393";"643";"1280";"0.498"
"2015-06-09 19:06:29.000";"1433901989000";"31154001";"2015-06-09";"19:06:29";"F";"735";"558";"634";"486";"29.0";"0.120";"24.5";"425";"0.84";"1.1";"0.364";"0.672";"0.277";"1.019";"0.436";"0.444";"643";"1280";"0.498"
"2015-06-09 19:06:49.000";"1433902009000";"31174001";"2015-06-09";"19:06:49";"F";"736";"538";"603";"652";"29.0";"0.108";"29.6";"411";"0.84";"1.2";"0.339";"0.699";"0.259";"1.123";"0.420";"0.472";"643";"1280";"0.498"
"2015-06-09 19:07:08.000";"1433902028000";"31193001";"2015-06-09";"19:07:08";"F";"737";"528";"572";"975";"29.0";"0.077";"31.5";"396";"0.84";"1.2";"0.250";"0.724";"0.188";"1.238";"0.413";"0.510";"643";"1280";"0.498"
"2015-06-09 19:07:28.000";"1433902048000";"31213001";"2015-06-09";"19:07:28";"F";"738";"509";"538";"1302";"28.0";"0.054";"29.5";"380";"0.84";"1.2";"0.184";"0.752";"0.137";"1.379";"0.398";"0.548";"643";"1280";"0.498"
"2015-06-09 19:07:47.000";"1433902067000";"31232001";"2015-06-09";"19:07:47";"F";"739";"490";"509";"1803";"29.0";"0.037";"28.0";"365";"0.84";"1.2";"0.132";"0.774";"0.098";"1.515";"0.383";"0.580";"643";"1280";"0.498"
"2015-06-09 19:08:07.000";"1433902087000";"31252001";"2015-06-09";"19:08:07";"F";"740";"468";"480";"2632";"28.0";"0.025";"27.6";"350";"0.84";"1.2";"0.092";"0.796";"0.069";"1.667";"0.366";"0.609";"643";"1280";"0.498"
"2015-06-09 19:08:07.001";"1433902087001";"31252002";"2015-06-09";"19:08:07";"SLCE";"";"Light Curve end ";""
"2015-06-09 19:10:55.999";"1433902255999";"31421000";"2015-06-09";"19:10:55";"SLCS";"";"Light Curve start ";""
"2015-06-09 19:10:56.000";"1433902256000";"31421001";"2015-06-09";"19:10:56";"FO";"741";"926";"2475";"1";"28.0";"0.626";"0.3";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"926";"2475";"0.626"
"2015-06-09 19:11:15.000";"1433902275000";"31440001";"2015-06-09";"19:11:15";"F";"742";"1182";"1932";"154";"28.0";"0.388";"25.1";"838";"0.84";"1.1";"0.686";"0.294";"0.486";"0.281";"0.478";"0.134";"926";"2475";"0.626"
"2015-06-09 19:11:35.000";"1433902295000";"31460001";"2015-06-09";"19:11:35";"F";"743";"1155";"1716";"335";"28.0";"0.327";"46.0";"795";"0.84";"1.1";"0.609";"0.405";"0.419";"0.442";"0.467";"0.206";"926";"2475";"0.626"
"2015-06-09 19:11:54.000";"1433902314000";"31479001";"2015-06-09";"19:11:54";"F";"744";"1068";"1505";"486";"28.0";"0.290";"59.2";"746";"0.84";"1.1";"0.576";"0.510";"0.402";"0.645";"0.432";"0.278";"926";"2475";"0.626"
"2015-06-09 19:12:14.000";"1433902334000";"31499001";"2015-06-09";"19:12:14";"F";"745";"1010";"1372";"652";"28.0";"0.264";"72.3";"712";"0.84";"1.1";"0.548";"0.574";"0.386";"0.804";"0.408";"0.328";"926";"2475";"0.626"
"2015-06-09 19:12:33.000";"1433902353000";"31518001";"2015-06-09";"19:12:33";"F";"746";"969";"1227";"975";"28.0";"0.210";"86.0";"671";"0.84";"1.1";"0.464";"0.641";"0.321";"1.017";"0.392";"0.398";"926";"2475";"0.626"
"2015-06-09 19:12:53.000";"1433902373000";"31538001";"2015-06-09";"19:12:53";"F";"747";"917";"1126";"1302";"28.0";"0.186";"101.7";"639";"0.84";"1.2";"0.429";"0.686";"0.299";"1.198";"0.371";"0.443";"926";"2475";"0.626"
"2015-06-09 19:13:13.000";"1433902393000";"31558001";"2015-06-09";"19:13:13";"F";"748";"876";"1027";"1803";"28.0";"0.147";"111.3";"606";"0.84";"1.1";"0.359";"0.728";"0.248";"1.410";"0.354";"0.499";"926";"2475";"0.626"
"2015-06-09 19:13:32.000";"1433902412000";"31577001";"2015-06-09";"19:13:32";"F";"749";"843";"945";"2632";"26.0";"0.108";"119.4";"577";"0.84";"1.1";"0.277";"0.762";"0.190";"1.619";"0.341";"0.551";"926";"2475";"0.626"
"2015-06-09 19:13:32.001";"1433902412001";"31577002";"2015-06-09";"19:13:32";"SLCE";"";"Light Curve end ";""
"2015-06-09 19:18:25.999";"1433902705999";"31871000";"2015-06-09";"19:18:25";"SLCS";"";"Light Curve start ";""
"2015-06-09 19:18:26.000";"1433902706000";"31871001";"2015-06-09";"19:18:26";"FO";"750";"999";"2605";"1";"27.0";"0.617";"0.3";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"999";"2605";"0.617"
"2015-06-09 19:18:45.000";"1433902725000";"31890001";"2015-06-09";"19:18:45";"F";"751";"1040";"1892";"154";"27.0";"0.450";"29.1";"873";"0.84";"1.1";"0.836";"0.366";"0.702";"0.377";"0.399";"0.151";"999";"2605";"0.617"
"2015-06-09 19:19:04.000";"1433902744000";"31909001";"2015-06-09";"19:19:04";"F";"752";"1147";"1944";"335";"27.0";"0.410";"57.7";"884";"0.84";"1.1";"0.752";"0.340";"0.580";"0.340";"0.440";"0.150";"999";"2605";"0.617"
"2015-06-09 19:19:24.000";"1433902764000";"31929001";"2015-06-09";"19:19:24";"F";"753";"1235";"1948";"486";"27.0";"0.366";"74.7";"885";"0.84";"1.1";"0.671";"0.338";"0.481";"0.337";"0.474";"0.160";"999";"2605";"0.617"
