"2015-06-12";"07:05:12";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:Mark";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-11 15:22:04.001";"1434061324001";"21096002";"2015-06-11";"15:22:04";"SLCE";"";"Light Curve end ";""
"2015-06-11 15:24:33.998";"1434061473998";"21245999";"2015-06-11";"15:24:33";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 15:24:33.999";"1434061473999";"21246000";"2015-06-11";"15:24:33";"SLCS";"";"Light Curve start ";""
"2015-06-11 15:24:34.000";"1434061474000";"21246001";"2015-06-11";"15:24:34";"FO";"602";"l";"465";"821";"1";"31.0";"0.434";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"465";"821";"0.434"
"2015-06-11 15:24:54.000";"1434061494000";"21266001";"2015-06-11";"15:24:54";"F";"603";"D";"368";"485";"335";"31.0";"0.241";"33.9";"334";"0.84";"1.2";"0.775";"0.576";"0.703";"0.693";"0.448";"0.311";"465";"821";"0.434"
"2015-06-11 15:25:14.000";"1434061514000";"21286001";"2015-06-11";"15:25:14";"F";"604";"D";"327";"441";"486";"31.0";"0.259";"52.9";"312";"0.84";"1.1";"0.884";"0.638";"0.843";"0.862";"0.398";"0.343";"465";"821";"0.434"
"2015-06-11 15:25:33.000";"1434061533000";"21305001";"2015-06-11";"15:25:33";"F";"605";"D";"321";"428";"652";"31.0";"0.250";"68.5";"306";"0.84";"1.2";"0.877";"0.657";"0.836";"0.918";"0.391";"0.359";"465";"821";"0.434"
"2015-06-11 15:25:53.000";"1434061553000";"21325001";"2015-06-11";"15:25:53";"F";"606";"D";"312";"396";"975";"31.0";"0.212";"86.8";"289";"0.84";"1.2";"0.785";"0.699";"0.727";"1.073";"0.380";"0.408";"465";"821";"0.434"
"2015-06-11 15:26:12.000";"1434061572000";"21344001";"2015-06-11";"15:26:12";"F";"607";"D";"295";"366";"1302";"31.0";"0.194";"106.1";"273";"0.84";"1.2";"0.763";"0.739";"0.706";"1.243";"0.359";"0.447";"465";"821";"0.434"
"2015-06-11 15:26:32.000";"1434061592000";"21364001";"2015-06-11";"15:26:32";"F";"608";"D";"297";"351";"1803";"31.0";"0.154";"116.6";"264";"0.84";"1.2";"0.621";"0.756";"0.552";"1.339";"0.362";"0.484";"465";"821";"0.434"
"2015-06-11 15:26:51.000";"1434061611000";"21383001";"2015-06-11";"15:26:51";"F";"609";"D";"290";"328";"2632";"31.0";"0.116";"128.2";"251";"0.84";"1.2";"0.494";"0.784";"0.428";"1.503";"0.353";"0.531";"465";"821";"0.434"
"2015-06-11 15:27:11.000";"1434061631000";"21403001";"2015-06-11";"15:27:11";"F";"610";"D";"279";"303";"3711";"31.0";"0.079";"123.1";"236";"0.84";"1.2";"0.358";"0.812";"0.303";"1.710";"0.340";"0.581";"465";"821";"0.434"
"2015-06-11 15:27:11.001";"1434061631001";"21403002";"2015-06-11";"15:27:11";"SLCE";"";"Light Curve end ";""
"2015-06-11 15:30:54.998";"1434061854998";"21626999";"2015-06-11";"15:30:54";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 15:30:54.999";"1434061854999";"21627000";"2015-06-11";"15:30:54";"SLCS";"";"Light Curve start ";""
"2015-06-11 15:30:55.000";"1434061855000";"21627001";"2015-06-11";"15:30:55";"FO";"612";"l";"842";"1388";"1";"31.0";"0.393";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"842";"1388";"0.393"
"2015-06-11 15:31:13.000";"1434061873000";"21645001";"2015-06-11";"15:31:13";"F";"613";"D";"813";"1084";"154";"31.0";"0.250";"16.2";"720";"0.84";"1.1";"0.745";"0.333";"0.660";"0.280";"0.586";"0.164";"842";"1388";"0.393"
"2015-06-11 15:31:33.000";"1434061893000";"21665001";"2015-06-11";"15:31:33";"F";"614";"D";"701";"1012";"335";"31.0";"0.307";"43.2";"687";"0.84";"1.2";"0.957";"0.405";"0.938";"0.372";"0.505";"0.188";"842";"1388";"0.393"
"2015-06-11 15:31:52.000";"1434061912000";"21684001";"2015-06-11";"15:31:52";"F";"615";"D";"676";"992";"486";"31.0";"0.319";"65.1";"678";"0.84";"1.2";"1.006";"0.425";"1.009";"0.399";"0.487";"0.194";"842";"1388";"0.393"
"2015-06-11 15:32:12.000";"1434061932000";"21704001";"2015-06-11";"15:32:12";"F";"616";"D";"582";"788";"652";"31.0";"0.261";"71.5";"576";"0.84";"1.2";"0.972";"0.612";"0.962";"0.761";"0.419";"0.320";"842";"1388";"0.393"
"2015-06-11 15:32:32.000";"1434061952000";"21724001";"2015-06-11";"15:32:32";"F";"617";"D";"469";"584";"975";"31.0";"0.197";"80.7";"459";"0.84";"1.2";"0.920";"0.771";"0.900";"1.377";"0.338";"0.465";"842";"1388";"0.393"
"2015-06-11 15:32:51.000";"1434061971000";"21743001";"2015-06-11";"15:32:51";"F";"618";"D";"418";"500";"1302";"31.0";"0.164";"89.7";"405";"0.84";"1.2";"0.863";"0.826";"0.836";"1.776";"0.301";"0.535";"842";"1388";"0.393"
"2015-06-11 15:33:11.000";"1434061991000";"21763001";"2015-06-11";"15:33:11";"F";"619";"D";"403";"445";"1803";"31.0";"0.094";"71.2";"368";"0.84";"1.2";"0.545";"0.859";"0.498";"2.119";"0.290";"0.616";"842";"1388";"0.393"
"2015-06-11 15:33:30.000";"1434062010000";"21782001";"2015-06-11";"15:33:30";"F";"620";"D";"380";"412";"2632";"31.0";"0.078";"86.2";"345";"0.84";"1.2";"0.478";"0.877";"0.434";"2.369";"0.274";"0.648";"842";"1388";"0.393"
"2015-06-11 15:33:30.001";"1434062010001";"21782002";"2015-06-11";"15:33:30";"SLCE";"";"Light Curve end ";""
"2015-06-11 15:38:03.999";"1434062283999";"22056000";"2015-06-11";"15:38:03";"SLCS";"";"Light Curve start ";""
"2015-06-11 15:38:04.000";"1434062284000";"22056001";"2015-06-11";"15:38:04";"FO";"621";"l";"344";"837";"1";"31.0";"0.589";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"344";"837";"0.589"
"2015-06-11 15:38:23.000";"1434062303000";"22075001";"2015-06-11";"15:38:23";"F";"622";"D";"382";"695";"154";"31.0";"0.450";"29.1";"317";"0.84";"1.1";"0.828";"0.233";"0.687";"0.204";"0.456";"0.094";"344";"837";"0.589"
"2015-06-11 15:38:42.000";"1434062322000";"22094001";"2015-06-11";"15:38:42";"F";"623";"D";"371";"635";"335";"31.0";"0.416";"58.5";"304";"0.84";"1.2";"0.798";"0.329";"0.654";"0.318";"0.443";"0.141";"344";"837";"0.589"
"2015-06-11 15:39:02.000";"1434062342000";"22114001";"2015-06-11";"15:39:02";"F";"624";"D";"369";"606";"486";"31.0";"0.391";"79.8";"297";"0.84";"1.2";"0.767";"0.373";"0.617";"0.381";"0.441";"0.168";"344";"837";"0.589"
"2015-06-11 15:39:21.000";"1434062361000";"22133001";"2015-06-11";"15:39:21";"F";"625";"D";"355";"574";"652";"31.0";"0.382";"104.6";"289";"0.84";"1.2";"0.768";"0.422";"0.625";"0.458";"0.424";"0.194";"344";"837";"0.589"
"2015-06-11 15:39:41.000";"1434062381000";"22153001";"2015-06-11";"15:39:41";"F";"626";"D";"372";"552";"975";"31.0";"0.326";"133.5";"284";"0.84";"1.1";"0.672";"0.456";"0.513";"0.516";"0.444";"0.230";"344";"837";"0.589"
"2015-06-11 15:40:01.000";"1434062401000";"22173001";"2015-06-11";"15:40:01";"F";"627";"D";"362";"514";"1302";"31.0";"0.296";"161.9";"273";"0.84";"1.2";"0.631";"0.511";"0.476";"0.628";"0.432";"0.272";"344";"837";"0.589"
"2015-06-11 15:40:20.000";"1434062420000";"22192001";"2015-06-11";"15:40:20";"F";"628";"D";"327";"441";"1803";"31.0";"0.259";"196.1";"251";"0.84";"1.1";"0.600";"0.615";"0.461";"0.898";"0.391";"0.350";"344";"837";"0.589"
"2015-06-11 15:40:40.000";"1434062440000";"22212001";"2015-06-11";"15:40:40";"F";"629";"D";"337";"419";"2632";"31.0";"0.196";"216.7";"244";"0.84";"1.2";"0.469";"0.645";"0.340";"0.998";"0.403";"0.401";"344";"837";"0.589"
"2015-06-11 15:40:40.001";"1434062440001";"22212002";"2015-06-11";"15:40:40";"SLCE";"";"Light Curve end ";""
"2015-06-11 15:50:58.999";"1434063058999";"22831000";"2015-06-11";"15:50:58";"SLCS";"";"Light Curve start ";""
"2015-06-11 15:50:59.000";"1434063059000";"22831001";"2015-06-11";"15:50:59";"FO";"630";"l";"1778";"3234";"1";"31.0";"0.450";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"1778";"3234";"0.450"
"2015-06-11 15:51:18.000";"1434063078000";"22850001";"2015-06-11";"15:51:18";"F";"631";"D";"1743";"2693";"154";"31.0";"0.353";"22.8";"1601";"0.84";"1.1";"0.870";"0.250";"0.799";"0.201";"0.539";"0.108";"1778";"3234";"0.450"
"2015-06-11 15:51:38.000";"1434063098000";"22870001";"2015-06-11";"15:51:38";"F";"632";"D";"1627";"2575";"335";"33.0";"0.368";"51.8";"1559";"0.84";"1.1";"0.933";"0.302";"0.894";"0.256";"0.503";"0.129";"1778";"3234";"0.450"
"2015-06-11 15:51:57.000";"1434063117000";"22889001";"2015-06-11";"15:51:57";"F";"633";"D";"1630";"2550";"486";"31.0";"0.361";"73.7";"1549";"0.84";"1.1";"0.919";"0.312";"0.873";"0.268";"0.504";"0.135";"1778";"3234";"0.450"
"2015-06-11 15:52:17.000";"1434063137000";"22909001";"2015-06-11";"15:52:17";"F";"634";"D";"1533";"2264";"652";"31.0";"0.323";"88.5";"1439";"0.84";"1.1";"0.886";"0.433";"0.832";"0.428";"0.474";"0.203";"1778";"3234";"0.450"
"2015-06-11 15:52:36.000";"1434063156000";"22928001";"2015-06-11";"15:52:36";"F";"635";"D";"1273";"1725";"975";"31.0";"0.262";"107.3";"1201";"0.84";"1.1";"0.863";"0.640";"0.814";"0.875";"0.394";"0.344";"1778";"3234";"0.450"
"2015-06-11 15:52:56.000";"1434063176000";"22948001";"2015-06-11";"15:52:56";"F";"636";"D";"1131";"1430";"1302";"31.0";"0.209";"114.3";"1050";"0.84";"1.1";"0.787";"0.739";"0.731";"1.262";"0.350";"0.441";"1778";"3234";"0.450"
"2015-06-11 15:53:16.000";"1434063196000";"22968001";"2015-06-11";"15:53:16";"F";"637";"D";"1045";"1233";"1803";"31.0";"0.152";"115.1";"940";"0.84";"1.1";"0.642";"0.799";"0.577";"1.623";"0.323";"0.525";"1778";"3234";"0.450"
"2015-06-11 15:53:35.000";"1434063215000";"22987001";"2015-06-11";"15:53:35";"F";"638";"D";"978";"1084";"2632";"31.0";"0.098";"108.3";"851";"0.84";"1.1";"0.455";"0.840";"0.396";"1.983";"0.302";"0.600";"1778";"3234";"0.450"
"2015-06-11 15:53:35.001";"1434063215001";"22987002";"2015-06-11";"15:53:35";"SLCE";"";"Light Curve end ";""
"2015-06-11 15:56:44.999";"1434063404999";"23177000";"2015-06-11";"15:56:44";"SLCS";"";"Light Curve start ";""
"2015-06-11 15:56:45.000";"1434063405000";"23177001";"2015-06-11";"15:56:45";"FO";"639";"l";"514";"692";"1";"31.0";"0.257";"0.1";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"514";"692";"0.257"
"2015-06-11 15:57:03.000";"1434063423000";"23195001";"2015-06-11";"15:57:03";"F";"640";"D";"441";"520";"154";"31.0";"0.152";"9.8";"413";"0.84";"1.1";"0.738";"0.399";"0.691";"0.331";"0.637";"0.211";"514";"692";"0.257"
"2015-06-11 15:57:23.000";"1434063443000";"23215001";"2015-06-11";"15:57:23";"F";"641";"D";"420";"488";"335";"31.0";"0.139";"19.6";"392";"0.84";"1.1";"0.708";"0.461";"0.661";"0.418";"0.607";"0.254";"514";"692";"0.257"
"2015-06-11 15:57:42.000";"1434063462000";"23234001";"2015-06-11";"15:57:42";"F";"642";"D";"411";"468";"486";"31.0";"0.122";"24.9";"379";"0.84";"1.1";"0.640";"0.500";"0.590";"0.479";"0.594";"0.284";"514";"692";"0.257"
"2015-06-11 15:58:02.000";"1434063482000";"23254001";"2015-06-11";"15:58:02";"F";"643";"D";"390";"444";"652";"31.0";"0.122";"33.4";"363";"0.84";"1.1";"0.667";"0.545";"0.621";"0.559";"0.564";"0.314";"514";"692";"0.257"
"2015-06-11 15:58:22.000";"1434063502000";"23274001";"2015-06-11";"15:58:22";"F";"644";"D";"372";"410";"975";"31.0";"0.093";"38.1";"340";"0.84";"1.1";"0.543";"0.607";"0.496";"0.688";"0.538";"0.369";"514";"692";"0.257"
"2015-06-11 15:58:41.000";"1434063521000";"23293001";"2015-06-11";"15:58:41";"F";"645";"D";"348";"376";"1302";"31.0";"0.074";"40.5";"316";"0.84";"1.1";"0.467";"0.663";"0.424";"0.840";"0.503";"0.423";"514";"692";"0.257"
"2015-06-11 15:59:01.000";"1434063541000";"23313001";"2015-06-11";"15:59:01";"F";"646";"D";"321";"345";"1803";"31.0";"0.070";"53.0";"294";"0.84";"1.1";"0.471";"0.713";"0.431";"1.006";"0.464";"0.466";"514";"692";"0.257"
"2015-06-11 15:59:20.000";"1434063560000";"23332001";"2015-06-11";"15:59:20";"F";"647";"D";"295";"306";"2632";"31.0";"0.036";"39.8";"265";"0.84";"1.2";"0.268";"0.770";"0.241";"1.261";"0.426";"0.538";"514";"692";"0.257"
"2015-06-11 15:59:20.001";"1434063560001";"23332002";"2015-06-11";"15:59:20";"SLCE";"";"Light Curve end ";""
"2015-06-11 16:02:13.999";"1434063733999";"23506000";"2015-06-11";"16:02:13";"SLCS";"";"Light Curve start ";""
"2015-06-11 16:02:14.000";"1434063734000";"23506001";"2015-06-11";"16:02:14";"FO";"648";"l";"402";"530";"1";"31.0";"0.242";"0.1";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"402";"530";"0.242"
"2015-06-11 16:02:32.000";"1434063752000";"23524001";"2015-06-11";"16:02:32";"F";"649";"D";"343";"410";"154";"31.0";"0.163";"10.5";"329";"0.84";"1.1";"0.827";"0.367";"0.793";"0.293";"0.647";"0.190";"402";"530";"0.242"
"2015-06-11 16:02:52.000";"1434063772000";"23544001";"2015-06-11";"16:02:52";"F";"650";"D";"312";"368";"335";"31.0";"0.152";"21.4";"301";"0.84";"1.1";"0.836";"0.477";"0.807";"0.440";"0.589";"0.259";"402";"530";"0.242"
"2015-06-11 16:03:11.000";"1434063791000";"23563001";"2015-06-11";"16:03:11";"F";"651";"D";"301";"353";"486";"31.0";"0.147";"30.0";"291";"0.84";"1.1";"0.839";"0.516";"0.811";"0.501";"0.568";"0.285";"402";"530";"0.242"
"2015-06-11 16:03:31.000";"1434063811000";"23583001";"2015-06-11";"16:03:31";"F";"652";"D";"300";"343";"652";"31.0";"0.125";"34.2";"284";"0.84";"1.1";"0.729";"0.539";"0.690";"0.545";"0.566";"0.309";"402";"530";"0.242"
"2015-06-11 16:03:51.000";"1434063831000";"23603001";"2015-06-11";"16:03:51";"F";"653";"D";"292";"326";"975";"31.0";"0.104";"42.6";"273";"0.84";"1.1";"0.642";"0.586";"0.600";"0.626";"0.551";"0.345";"402";"530";"0.242"
"2015-06-11 16:04:10.000";"1434063850000";"23622001";"2015-06-11";"16:04:10";"F";"654";"D";"292";"320";"1302";"31.0";"0.088";"48.1";"268";"0.84";"1.1";"0.538";"0.594";"0.494";"0.656";"0.551";"0.361";"402";"530";"0.242"
"2015-06-11 16:04:30.000";"1434063870000";"23642001";"2015-06-11";"16:04:30";"F";"655";"D";"281";"300";"1803";"31.0";"0.063";"47.7";"254";"0.84";"1.1";"0.413";"0.641";"0.373";"0.767";"0.530";"0.407";"402";"530";"0.242"
"2015-06-11 16:04:49.000";"1434063889000";"23661001";"2015-06-11";"16:04:49";"F";"656";"D";"268";"281";"2632";"31.0";"0.046";"50.9";"240";"0.84";"1.2";"0.317";"0.680";"0.284";"0.886";"0.506";"0.448";"402";"530";"0.242"
"2015-06-11 16:04:49.001";"1434063889001";"23661002";"2015-06-11";"16:04:49";"SLCE";"";"Light Curve end ";""
"2015-06-11 16:08:28.998";"1434064108998";"23880999";"2015-06-11";"16:08:28";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 16:08:28.999";"1434064108999";"23881000";"2015-06-11";"16:08:28";"SLCS";"";"Light Curve start ";""
"2015-06-11 16:08:29.000";"1434064109000";"23881001";"2015-06-11";"16:08:29";"FO";"658";"l";"416";"1045";"1";"31.0";"0.602";"0.3";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"416";"1045";"0.602"
"2015-06-11 16:08:48.000";"1434064128000";"23900001";"2015-06-11";"16:08:48";"F";"659";"D";"517";"806";"335";"31.0";"0.359";"50.5";"372";"0.84";"1.1";"0.666";"0.310";"0.479";"0.297";"0.495";"0.146";"416";"1045";"0.602"
"2015-06-11 16:09:08.000";"1434064148000";"23920001";"2015-06-11";"16:09:08";"F";"660";"D";"472";"721";"486";"31.0";"0.345";"70.4";"353";"0.84";"1.1";"0.677";"0.415";"0.506";"0.449";"0.452";"0.203";"416";"1045";"0.602"
"2015-06-11 16:09:27.000";"1434064167000";"23939001";"2015-06-11";"16:09:27";"F";"661";"D";"428";"636";"652";"31.0";"0.327";"89.5";"331";"0.84";"1.1";"0.682";"0.515";"0.527";"0.643";"0.410";"0.263";"416";"1045";"0.602"
"2015-06-11 16:09:47.000";"1434064187000";"23959001";"2015-06-11";"16:09:47";"F";"662";"D";"417";"577";"975";"31.0";"0.277";"113.4";"314";"0.84";"1.1";"0.608";"0.582";"0.458";"0.811";"0.399";"0.324";"416";"1045";"0.602"
"2015-06-11 16:10:06.000";"1434064206000";"23978001";"2015-06-11";"16:10:06";"F";"663";"D";"480";"658";"1302";"31.0";"0.271";"148.2";"337";"0.84";"1.1";"0.555";"0.490";"0.390";"0.588";"0.459";"0.270";"416";"1045";"0.602"
"2015-06-11 16:10:26.000";"1434064226000";"23998001";"2015-06-11";"16:10:26";"F";"664";"D";"503";"621";"1803";"31.0";"0.190";"143.9";"327";"0.84";"1.1";"0.401";"0.533";"0.261";"0.683";"0.481";"0.329";"416";"1045";"0.602"
"2015-06-11 16:10:46.000";"1434064246000";"24018001";"2015-06-11";"16:10:46";"F";"665";"D";"479";"556";"2632";"31.0";"0.138";"152.6";"308";"0.84";"1.1";"0.310";"0.606";"0.199";"0.879";"0.458";"0.404";"416";"1045";"0.602"
"2015-06-11 16:11:05.000";"1434064265000";"24037001";"2015-06-11";"16:11:05";"F";"666";"D";"461";"507";"3711";"31.0";"0.091";"141.8";"292";"0.84";"1.2";"0.214";"0.658";"0.136";"1.061";"0.441";"0.468";"416";"1045";"0.602"
"2015-06-11 16:11:05.001";"1434064265001";"24037002";"2015-06-11";"16:11:05";"SLCE";"";"Light Curve end ";""
"2015-06-11 16:15:10.999";"1434064510999";"24283000";"2015-06-11";"16:15:10";"SLCS";"";"Light Curve start ";""
"2015-06-11 16:15:11.000";"1434064511000";"24283001";"2015-06-11";"16:15:11";"FO";"667";"l";"922";"2458";"1";"31.0";"0.625";"0.3";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"922";"2458";"0.625"
"2015-06-11 16:15:29.000";"1434064529000";"24301001";"2015-06-11";"16:15:29";"F";"668";"D";"1076";"1791";"335";"31.0";"0.399";"56.1";"809";"0.84";"1.1";"0.728";"0.361";"0.547";"0.372";"0.438";"0.163";"922";"2458";"0.625"
"2015-06-11 16:15:49.000";"1434064549000";"24321001";"2015-06-11";"16:15:49";"F";"669";"D";"964";"1565";"486";"31.0";"0.384";"78.4";"759";"0.84";"1.1";"0.746";"0.475";"0.587";"0.571";"0.392";"0.224";"922";"2458";"0.625"
"2015-06-11 16:16:08.000";"1434064568000";"24340001";"2015-06-11";"16:16:08";"F";"670";"D";"926";"1474";"652";"31.0";"0.372";"101.9";"737";"0.84";"1.1";"0.744";"0.520";"0.592";"0.668";"0.377";"0.251";"922";"2458";"0.625"
"2015-06-11 16:16:28.000";"1434064588000";"24360001";"2015-06-11";"16:16:28";"F";"671";"D";"908";"1344";"975";"31.0";"0.324";"132.7";"703";"0.84";"1.1";"0.680";"0.583";"0.526";"0.829";"0.369";"0.307";"922";"2458";"0.625"
"2015-06-11 16:16:48.000";"1434064608000";"24380001";"2015-06-11";"16:16:48";"F";"672";"D";"869";"1212";"1302";"31.0";"0.283";"154.8";"665";"0.84";"1.2";"0.627";"0.644";"0.480";"1.028";"0.354";"0.363";"922";"2458";"0.625"
"2015-06-11 16:17:07.000";"1434064627000";"24399001";"2015-06-11";"16:17:07";"F";"673";"D";"818";"1054";"1803";"31.0";"0.224";"169.6";"615";"0.84";"1.1";"0.538";"0.714";"0.404";"1.332";"0.333";"0.443";"922";"2458";"0.625"
"2015-06-11 16:17:27.000";"1434064647000";"24419001";"2015-06-11";"16:17:27";"F";"674";"D";"762";"912";"2632";"31.0";"0.164";"181.3";"564";"0.84";"1.2";"0.431";"0.773";"0.319";"1.695";"0.310";"0.526";"922";"2458";"0.625"
"2015-06-11 16:17:46.000";"1434064666000";"24438001";"2015-06-11";"16:17:46";"F";"675";"D";"694";"780";"3711";"31.0";"0.110";"171.4";"510";"0.84";"1.2";"0.319";"0.824";"0.234";"2.151";"0.282";"0.608";"922";"2458";"0.625"
"2015-06-11 16:17:46.001";"1434064666001";"24438002";"2015-06-11";"16:17:46";"SLCE";"";"Light Curve end ";""
"2015-06-11 16:19:05.998";"1434064745998";"24517999";"2015-06-11";"16:19:05";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 16:19:05.999";"1434064745999";"24518000";"2015-06-11";"16:19:05";"SLCS";"";"Light Curve start ";""
"2015-06-11 16:19:06.000";"1434064746000";"24518001";"2015-06-11";"16:19:06";"FO";"677";"l";"1425";"2759";"1";"31.0";"0.484";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1425";"2759";"0.484"
"2015-06-11 16:19:24.000";"1434064764000";"24536001";"2015-06-11";"16:19:24";"F";"678";"D";"1496";"2446";"154";"31.0";"0.388";"25.1";"1337";"0.84";"1.2";"0.857";"0.169";"0.766";"0.128";"0.542";"0.070";"1425";"2759";"0.484"
"2015-06-11 16:19:44.000";"1434064784000";"24556001";"2015-06-11";"16:19:44";"F";"679";"D";"1492";"2454";"335";"31.0";"0.392";"55.2";"1339";"0.84";"1.2";"0.863";"0.164";"0.775";"0.124";"0.541";"0.067";"1425";"2759";"0.484"
"2015-06-11 16:20:04.000";"1434064804000";"24576001";"2015-06-11";"16:20:04";"F";"680";"D";"1554";"2496";"486";"31.0";"0.377";"77.0";"1351";"0.84";"1.2";"0.823";"0.142";"0.715";"0.105";"0.563";"0.060";"1425";"2759";"0.484"
"2015-06-11 16:20:23.000";"1434064823000";"24595001";"2015-06-11";"16:20:23";"F";"681";"D";"1538";"2374";"652";"31.0";"0.352";"96.4";"1315";"0.84";"1.2";"0.789";"0.206";"0.675";"0.162";"0.557";"0.091";"1425";"2759";"0.484"
"2015-06-11 16:20:43.000";"1434064843000";"24615001";"2015-06-11";"16:20:43";"F";"682";"D";"1378";"1950";"975";"31.0";"0.293";"120.0";"1174";"0.84";"1.2";"0.737";"0.418";"0.628";"0.415";"0.499";"0.208";"1425";"2759";"0.484"
"2015-06-11 16:21:02.000";"1434064862000";"24634001";"2015-06-11";"16:21:02";"F";"683";"D";"1248";"1634";"1302";"31.0";"0.236";"129.1";"1051";"0.84";"1.2";"0.662";"0.563";"0.558";"0.688";"0.452";"0.312";"1425";"2759";"0.484"
"2015-06-11 16:21:22.000";"1434064882000";"24654001";"2015-06-11";"16:21:22";"F";"684";"D";"1154";"1403";"1803";"31.0";"0.177";"134.0";"951";"0.84";"1.2";"0.551";"0.661";"0.454";"0.967";"0.418";"0.405";"1425";"2759";"0.484"
"2015-06-11 16:21:42.000";"1434064902000";"24674001";"2015-06-11";"16:21:42";"F";"685";"D";"1094";"1239";"2632";"31.0";"0.117";"129.3";"872";"0.84";"1.2";"0.395";"0.725";"0.315";"1.227";"0.397";"0.486";"1425";"2759";"0.484"
"2015-06-11 16:21:42.001";"1434064902001";"24674002";"2015-06-11";"16:21:42";"SLCE";"";"Light Curve end ";""
"2015-06-11 16:24:37.998";"1434065077998";"24849999";"2015-06-11";"16:24:37";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=78;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 16:24:37.999";"1434065077999";"24850000";"2015-06-11";"16:24:37";"SLCS";"";"Light Curve start ";""
"2015-06-11 16:24:38.000";"1434065078000";"24850001";"2015-06-11";"16:24:38";"FO";"687";"l";"1044";"1900";"1";"31.0";"0.451";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1044";"1900";"0.451"
"2015-06-11 16:24:57.000";"1434065097000";"24869001";"2015-06-11";"16:24:57";"F";"688";"D";"804";"1040";"335";"31.0";"0.227";"31.9";"718";"0.84";"1.2";"0.733";"0.624";"0.655";"0.827";"0.423";"0.350";"1044";"1900";"0.451"
"2015-06-11 16:25:16.000";"1434065116000";"24888001";"2015-06-11";"16:25:16";"F";"689";"D";"712";"901";"486";"31.0";"0.210";"42.9";"649";"0.84";"1.2";"0.750";"0.706";"0.684";"1.109";"0.375";"0.415";"1044";"1900";"0.451"
"2015-06-11 16:25:36.000";"1434065136000";"24908001";"2015-06-11";"16:25:36";"F";"690";"D";"665";"835";"652";"31.0";"0.204";"55.9";"614";"0.84";"1.2";"0.769";"0.742";"0.710";"1.275";"0.350";"0.446";"1044";"1900";"0.451"
"2015-06-11 16:25:55.000";"1434065155000";"24927001";"2015-06-11";"16:25:55";"F";"691";"D";"644";"780";"975";"31.0";"0.174";"71.3";"584";"0.84";"1.2";"0.694";"0.771";"0.629";"1.436";"0.339";"0.487";"1044";"1900";"0.451"
"2015-06-11 16:26:15.000";"1434065175000";"24947001";"2015-06-11";"16:26:15";"F";"692";"D";"601";"710";"1302";"31.0";"0.154";"84.2";"543";"0.84";"1.2";"0.653";"0.805";"0.590";"1.676";"0.316";"0.530";"1044";"1900";"0.451"
"2015-06-11 16:26:35.000";"1434065195000";"24967001";"2015-06-11";"16:26:35";"F";"693";"D";"551";"631";"1803";"31.0";"0.127";"96.2";"496";"0.84";"1.2";"0.593";"0.842";"0.534";"2.011";"0.290";"0.583";"1044";"1900";"0.451"
