"2015-06-16";"07:08:34";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-15 11:25:56.000";"1434392756000";"6537001";"2015-06-15";"11:25:56";"F";"323";"675";"879";"652";"25.0";"0.232";"63.5";"554";"0.84";"0.9";"0.628";"0.760";"0.515";"1.564";"0.299";"0.469";"901";"2254";"0.600"
"2015-06-15 11:26:16.000";"1434392776000";"6557001";"2015-06-15";"11:26:16";"F";"324";"614";"768";"975";"25.0";"0.201";"82.3";"508";"0.84";"0.9";"0.592";"0.808";"0.490";"1.935";"0.272";"0.527";"901";"2254";"0.600"
"2015-06-15 11:26:36.000";"1434392796000";"6577001";"2015-06-15";"11:26:36";"F";"325";"580";"704";"1302";"25.0";"0.176";"96.2";"479";"0.84";"0.9";"0.551";"0.834";"0.455";"2.202";"0.257";"0.567";"901";"2254";"0.600"
"2015-06-15 11:26:55.000";"1434392815000";"6596001";"2015-06-15";"11:26:55";"F";"326";"552";"641";"1803";"25.0";"0.139";"105.3";"449";"0.84";"0.9";"0.464";"0.858";"0.377";"2.516";"0.245";"0.616";"901";"2254";"0.600"
"2015-06-15 11:27:15.000";"1434392835000";"6616001";"2015-06-15";"11:27:15";"F";"327";"530";"589";"2632";"25.0";"0.100";"110.5";"423";"0.84";"0.9";"0.355";"0.877";"0.283";"2.827";"0.235";"0.665";"901";"2254";"0.600"
"2015-06-15 11:27:34.000";"1434392854000";"6635001";"2015-06-15";"11:27:34";"F";"328";"507";"546";"3711";"25.0";"0.071";"110.7";"400";"0.84";"0.9";"0.267";"0.892";"0.211";"3.128";"0.225";"0.704";"901";"2254";"0.600"
"2015-06-15 11:27:34.001";"1434392854001";"6635002";"2015-06-15";"11:27:34";"SLCE";"";"Light Curve end ";""
"2015-06-15 11:29:14.998";"1434392954998";"6735999";"2015-06-15";"11:29:14";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 11:29:14.999";"1434392954999";"6736000";"2015-06-15";"11:29:14";"SLCS";"";"Light Curve start ";""
"2015-06-15 11:29:14.999";"1434392954999";"6736000";"2015-06-15";"11:29:14";"REG1";"";"#1: alpha: 0.169, ETRm: 91.173, Ik: 538.927   ( beta: 0.001, ETRmPot: 93.554 ) ";""
"2015-06-15 11:29:14.999";"1434392954999";"6736000";"2015-06-15";"11:29:14";"REG2";"";"#1: alpha: 0.130, ETRm: 89.006, Ik: 683.569 ";""
"2015-06-15 11:29:15.000";"1434392955000";"6736001";"2015-06-15";"11:29:15";"FO";"330";"1058";"2490";"1";"25.0";"0.575";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"1058";"2490";"0.575"
"2015-06-15 11:29:34.000";"1434392974000";"6755001";"2015-06-15";"11:29:34";"F";"331";"1017";"1567";"154";"25.0";"0.351";"22.7";"846";"0.84";"0.9";"0.763";"0.497";"0.635";"0.589";"0.408";"0.241";"1058";"2490";"0.575"
"2015-06-15 11:29:53.000";"1434392993000";"6774001";"2015-06-15";"11:29:53";"F";"332";"889";"1270";"335";"25.0";"0.300";"42.2";"751";"0.84";"0.9";"0.734";"0.638";"0.620";"0.961";"0.357";"0.343";"1058";"2490";"0.575"
"2015-06-15 11:30:13.000";"1434393013000";"6794001";"2015-06-15";"11:30:13";"F";"333";"823";"1127";"486";"25.0";"0.270";"55.1";"699";"0.84";"0.9";"0.710";"0.701";"0.603";"1.209";"0.331";"0.399";"1058";"2490";"0.575"
"2015-06-15 11:30:33.000";"1434393033000";"6814001";"2015-06-15";"11:30:33";"F";"334";"757";"993";"652";"25.0";"0.238";"65.2";"645";"0.84";"0.9";"0.678";"0.757";"0.578";"1.508";"0.304";"0.458";"1058";"2490";"0.575"
"2015-06-15 11:30:52.000";"1434393052000";"6833001";"2015-06-15";"11:30:52";"F";"335";"634";"777";"975";"25.0";"0.184";"75.3";"546";"0.84";"0.9";"0.619";"0.839";"0.533";"2.205";"0.255";"0.561";"1058";"2490";"0.575"
"2015-06-15 11:31:12.000";"1434393072000";"6853001";"2015-06-15";"11:31:12";"F";"336";"572";"675";"1302";"25.0";"0.153";"83.7";"494";"0.84";"0.9";"0.569";"0.874";"0.491";"2.689";"0.230";"0.617";"1058";"2490";"0.575"
"2015-06-15 11:31:31.000";"1434393091000";"6872001";"2015-06-15";"11:31:31";"F";"337";"534";"606";"1803";"25.0";"0.119";"90.1";"456";"0.84";"0.9";"0.480";"0.895";"0.410";"3.109";"0.214";"0.667";"1058";"2490";"0.575"
"2015-06-15 11:31:51.000";"1434393111000";"6892001";"2015-06-15";"11:31:51";"F";"338";"512";"558";"2632";"25.0";"0.082";"90.6";"428";"0.84";"0.9";"0.354";"0.909";"0.296";"3.462";"0.206";"0.712";"1058";"2490";"0.575"
"2015-06-15 11:31:51.001";"1434393111001";"6892002";"2015-06-15";"11:31:51";"SLCE";"";"Light Curve end ";""
"2015-06-15 11:34:35.999";"1434393275999";"7057000";"2015-06-15";"11:34:35";"SLCS";"";"Light Curve start ";""
"2015-06-15 11:34:35.999";"1434393275999";"7057000";"2015-06-15";"11:34:35";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 64.312 ) ";""
"2015-06-15 11:34:35.999";"1434393275999";"7057000";"2015-06-15";"11:34:35";"REG2";"";"#1: alpha: 0.102, ETRm: 65.806, Ik: 647.593 ";""
"2015-06-15 11:34:36.000";"1434393276000";"7057001";"2015-06-15";"11:34:36";"FO";"339";"681";"1479";"1";"25.0";"0.540";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"681";"1479";"0.540"
"2015-06-15 11:34:54.000";"1434393294000";"7075001";"2015-06-15";"11:34:54";"F";"340";"656";"914";"154";"25.0";"0.282";"18.2";"530";"0.84";"0.9";"0.672";"0.519";"0.543";"0.618";"0.444";"0.274";"681";"1479";"0.540"
"2015-06-15 11:35:14.000";"1434393314000";"7095001";"2015-06-15";"11:35:14";"F";"341";"635";"830";"335";"25.0";"0.235";"33.1";"501";"0.84";"0.9";"0.593";"0.588";"0.468";"0.782";"0.429";"0.336";"681";"1479";"0.540"
"2015-06-15 11:35:33.000";"1434393333000";"7114001";"2015-06-15";"11:35:33";"F";"342";"595";"746";"486";"25.0";"0.202";"41.2";"469";"0.84";"0.9";"0.545";"0.653";"0.430";"0.983";"0.402";"0.396";"681";"1479";"0.540"
"2015-06-15 11:35:53.000";"1434393353000";"7134001";"2015-06-15";"11:35:53";"F";"343";"564";"688";"652";"25.0";"0.180";"49.3";"445";"0.84";"0.9";"0.510";"0.695";"0.402";"1.150";"0.381";"0.439";"681";"1479";"0.540"
"2015-06-15 11:36:13.000";"1434393373000";"7154001";"2015-06-15";"11:36:13";"F";"344";"540";"628";"975";"25.0";"0.140";"57.3";"419";"0.84";"0.9";"0.421";"0.738";"0.327";"1.355";"0.365";"0.495";"681";"1479";"0.540"
"2015-06-15 11:36:32.000";"1434393392000";"7173001";"2015-06-15";"11:36:32";"F";"345";"517";"585";"1302";"25.0";"0.116";"63.4";"400";"0.84";"0.9";"0.368";"0.768";"0.285";"1.528";"0.350";"0.534";"681";"1479";"0.540"
"2015-06-15 11:36:52.000";"1434393412000";"7193001";"2015-06-15";"11:36:52";"F";"346";"493";"539";"1803";"25.0";"0.085";"64.4";"378";"0.84";"0.9";"0.286";"0.798";"0.219";"1.744";"0.333";"0.582";"681";"1479";"0.540"
"2015-06-15 11:37:11.000";"1434393431000";"7212001";"2015-06-15";"11:37:11";"F";"347";"472";"503";"2632";"25.0";"0.062";"68.5";"360";"0.84";"0.9";"0.217";"0.821";"0.166";"1.940";"0.319";"0.619";"681";"1479";"0.540"
"2015-06-15 11:37:11.001";"1434393431001";"7212002";"2015-06-15";"11:37:11";"SLCE";"";"Light Curve end ";""
"2015-06-15 11:37:47.999";"1434393467999";"7249000";"2015-06-15";"11:37:47";"SLCS";"";"Light Curve start ";""
"2015-06-15 11:37:47.999";"1434393467999";"7249000";"2015-06-15";"11:37:47";"REG1";"";"#1: alpha: 0.177, ETRm: 64.726, Ik: 364.703   ( beta: 0.006, ETRmPot: 75.612 ) ";""
"2015-06-15 11:37:47.999";"1434393467999";"7249000";"2015-06-15";"11:37:47";"REG2";"";"#1: alpha: 0.143, ETRm: 63.000, Ik: 439.407 ";""
"2015-06-15 11:37:48.000";"1434393468000";"7249001";"2015-06-15";"11:37:48";"FO";"348";"774";"1852";"1";"25.0";"0.582";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"774";"1852";"0.582"
"2015-06-15 11:38:07.000";"1434393487000";"7268001";"2015-06-15";"11:38:07";"F";"349";"823";"1326";"154";"25.0";"0.379";"24.5";"664";"0.84";"0.9";"0.760";"0.386";"0.613";"0.397";"0.444";"0.177";"774";"1852";"0.582"
"2015-06-15 11:38:26.000";"1434393506000";"7287001";"2015-06-15";"11:38:26";"F";"350";"798";"1122";"335";"25.0";"0.289";"40.7";"609";"0.84";"0.9";"0.632";"0.524";"0.482";"0.651";"0.431";"0.280";"774";"1852";"0.582"
"2015-06-15 11:38:46.000";"1434393526000";"7307001";"2015-06-15";"11:38:46";"F";"351";"747";"982";"486";"25.0";"0.239";"48.8";"565";"0.84";"0.9";"0.564";"0.613";"0.427";"0.886";"0.403";"0.358";"774";"1852";"0.582"
"2015-06-15 11:39:06.000";"1434393546000";"7327001";"2015-06-15";"11:39:06";"F";"352";"708";"886";"652";"25.0";"0.201";"55.0";"532";"0.84";"0.9";"0.503";"0.672";"0.378";"1.090";"0.382";"0.417";"774";"1852";"0.582"
"2015-06-15 11:39:25.000";"1434393565000";"7346001";"2015-06-15";"11:39:25";"F";"353";"674";"795";"975";"25.0";"0.152";"62.2";"498";"0.84";"0.9";"0.407";"0.724";"0.301";"1.330";"0.364";"0.484";"774";"1852";"0.582"
"2015-06-15 11:39:45.000";"1434393585000";"7366001";"2015-06-15";"11:39:45";"F";"354";"642";"725";"1302";"25.0";"0.114";"62.3";"469";"0.84";"0.9";"0.324";"0.763";"0.237";"1.554";"0.347";"0.539";"774";"1852";"0.582"
"2015-06-15 11:40:04.000";"1434393604000";"7385001";"2015-06-15";"11:40:04";"F";"355";"612";"673";"1803";"25.0";"0.091";"68.9";"447";"0.84";"1.0";"0.270";"0.790";"0.197";"1.752";"0.330";"0.579";"774";"1852";"0.582"
"2015-06-15 11:40:24.000";"1434393624000";"7405001";"2015-06-15";"11:40:24";"F";"356";"587";"620";"2632";"25.0";"0.053";"58.6";"423";"0.84";"0.9";"0.168";"0.817";"0.121";"1.987";"0.317";"0.630";"774";"1852";"0.582"
"2015-06-15 11:40:24.001";"1434393624001";"7405002";"2015-06-15";"11:40:24";"SLCE";"";"Light Curve end ";""
"2015-06-15 11:42:48.999";"1434393768999";"7550000";"2015-06-15";"11:42:48";"SLCS";"";"Light Curve start ";""
"2015-06-15 11:42:48.999";"1434393768999";"7550000";"2015-06-15";"11:42:48";"REG1";"";"#1: alpha: 0.089, ETRm: 53.082, Ik: 595.511   ( beta: 1.663, ETRmPot: 2763.116 ) ";""
"2015-06-15 11:42:48.999";"1434393768999";"7550000";"2015-06-15";"11:42:48";"REG2";"";"#1: alpha: 0.078, ETRm: 51.410, Ik: 662.760 ";""
"2015-06-15 11:42:49.000";"1434393769000";"7550001";"2015-06-15";"11:42:49";"FO";"357";"340";"595";"1";"25.0";"0.429";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"340";"595";"0.429"
"2015-06-15 11:43:08.000";"1434393788000";"7569001";"2015-06-15";"11:43:08";"F";"358";"293";"369";"154";"25.0";"0.206";"13.3";"252";"0.84";"0.9";"0.650";"0.541";"0.559";"0.612";"0.492";"0.302";"340";"595";"0.429"
"2015-06-15 11:43:27.000";"1434393807000";"7588001";"2015-06-15";"11:43:27";"F";"359";"264";"317";"335";"25.0";"0.167";"23.5";"226";"0.84";"0.9";"0.582";"0.643";"0.498";"0.877";"0.444";"0.389";"340";"595";"0.429"
"2015-06-15 11:43:47.000";"1434393827000";"7608001";"2015-06-15";"11:43:47";"F";"360";"238";"279";"486";"25.0";"0.147";"30.0";"206";"0.84";"0.9";"0.562";"0.714";"0.486";"1.133";"0.400";"0.453";"340";"595";"0.429"
"2015-06-15 11:44:07.000";"1434393847000";"7628001";"2015-06-15";"11:44:07";"F";"361";"220";"256";"652";"25.0";"0.141";"38.6";"194";"0.84";"0.9";"0.581";"0.757";"0.512";"1.324";"0.370";"0.489";"340";"595";"0.429"
"2015-06-15 11:44:26.000";"1434393866000";"7647001";"2015-06-15";"11:44:26";"F";"362";"209";"236";"975";"25.0";"0.114";"46.7";"182";"0.84";"0.9";"0.500";"0.788";"0.435";"1.521";"0.351";"0.535";"340";"595";"0.429"
"2015-06-15 11:44:46.000";"1434393886000";"7667001";"2015-06-15";"11:44:46";"F";"363";"196";"217";"1302";"25.0";"0.097";"53.0";"170";"0.84";"0.9";"0.447";"0.816";"0.388";"1.742";"0.329";"0.574";"340";"595";"0.429"
"2015-06-15 11:45:05.000";"1434393905000";"7686001";"2015-06-15";"11:45:05";"F";"364";"186";"201";"1803";"25.0";"0.075";"56.8";"160";"0.84";"0.9";"0.366";"0.839";"0.315";"1.960";"0.313";"0.612";"340";"595";"0.429"
"2015-06-15 11:45:25.000";"1434393925000";"7706001";"2015-06-15";"11:45:25";"F";"365";"174";"181";"2632";"25.0";"0.039";"43.1";"147";"0.84";"1.0";"0.206";"0.867";"0.174";"2.287";"0.292";"0.669";"340";"595";"0.429"
"2015-06-15 11:45:25.001";"1434393925001";"7706002";"2015-06-15";"11:45:25";"SLCE";"";"Light Curve end ";""
"2015-06-15 11:50:19.998";"1434394219998";"8000999";"2015-06-15";"11:50:19";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=4;D=2;EF=0.84;FO=58;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 11:50:19.999";"1434394219999";"8001000";"2015-06-15";"11:50:19";"SLCS";"";"Light Curve start ";""
"2015-06-15 11:50:19.999";"1434394219999";"8001000";"2015-06-15";"11:50:19";"REG1";"";"#1: alpha: 0.099, ETRm: 75.380, Ik: 765.113   ( beta: 1.614, ETRmPot: 3458.285 ) ";""
"2015-06-15 11:50:19.999";"1434394219999";"8001000";"2015-06-15";"11:50:19";"REG2";"";"#1: alpha: 0.084, ETRm: 76.217, Ik: 907.999 ";""
"2015-06-15 11:50:20.000";"1434394220000";"8001001";"2015-06-15";"11:50:20";"FO";"367";"1365";"2148";"1";"25.0";"0.365";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"1365";"2148";"0.365"
"2015-06-15 11:50:39.000";"1434394239000";"8020001";"2015-06-15";"11:50:39";"F";"368";"1319";"1561";"154";"25.0";"0.155";"10.0";"1102";"0.84";"0.9";"0.527";"0.414";"0.440";"0.376";"0.614";"0.231";"1365";"2148";"0.365"
"2015-06-15 11:50:59.000";"1434394259000";"8040001";"2015-06-15";"11:50:59";"F";"369";"833";"994";"335";"25.0";"0.162";"22.8";"785";"0.84";"0.9";"0.770";"0.733";"0.726";"1.161";"0.388";"0.450";"1365";"2148";"0.365"
"2015-06-15 11:51:19.000";"1434394279000";"8060001";"2015-06-15";"11:51:19";"F";"370";"710";"859";"486";"25.0";"0.173";"35.3";"699";"0.84";"0.9";"0.931";"0.796";"0.917";"1.501";"0.331";"0.496";"1365";"2148";"0.365"
"2015-06-15 11:51:38.000";"1434394298000";"8079001";"2015-06-15";"11:51:38";"F";"371";"685";"828";"652";"25.0";"0.173";"47.4";"678";"0.84";"0.9";"0.953";"0.808";"0.943";"1.594";"0.319";"0.508";"1365";"2148";"0.365"
"2015-06-15 11:51:58.000";"1434394318000";"8099001";"2015-06-15";"11:51:58";"F";"372";"632";"746";"975";"25.0";"0.153";"62.7";"622";"0.84";"0.9";"0.919";"0.842";"0.904";"1.879";"0.294";"0.553";"1365";"2148";"0.365"
"2015-06-15 11:52:17.000";"1434394337000";"8118001";"2015-06-15";"11:52:17";"F";"373";"601";"693";"1302";"25.0";"0.133";"72.7";"585";"0.84";"0.9";"0.852";"0.862";"0.829";"2.100";"0.280";"0.587";"1365";"2148";"0.365"
"2015-06-15 11:52:37.000";"1434394357000";"8138001";"2015-06-15";"11:52:37";"F";"374";"567";"629";"1803";"25.0";"0.099";"75.0";"539";"0.84";"0.9";"0.689";"0.885";"0.655";"2.415";"0.264";"0.637";"1365";"2148";"0.365"
"2015-06-15 11:52:57.000";"1434394377000";"8158001";"2015-06-15";"11:52:57";"F";"375";"537";"574";"2632";"25.0";"0.064";"70.7";"498";"0.84";"0.9";"0.487";"0.903";"0.452";"2.742";"0.250";"0.686";"1365";"2148";"0.365"
"2015-06-15 11:52:57.001";"1434394377001";"8158002";"2015-06-15";"11:52:57";"SLCE";"";"Light Curve end ";""
"2015-06-15 12:03:06.998";"1434394986998";"8767999";"2015-06-15";"12:03:06";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 12:03:06.999";"1434394986999";"8768000";"2015-06-15";"12:03:06";"SLCS";"";"Light Curve start ";""
"2015-06-15 12:03:06.999";"1434394986999";"8768000";"2015-06-15";"12:03:06";"REG1";"";"#1: alpha: 0.146, ETRm: 164.755, Ik: 1127.628   ( beta: 0.086, ETRmPot: 468.205 ) ";""
"2015-06-15 12:03:06.999";"1434394986999";"8768000";"2015-06-15";"12:03:06";"REG2";"";"#1: alpha: 0.126, ETRm: 165.138, Ik: 1308.571 ";""
"2015-06-15 12:03:07.000";"1434394987000";"8768001";"2015-06-15";"12:03:07";"FO";"377";"633";"1233";"1";"25.0";"0.487";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"633";"1233";"0.487"
"2015-06-15 12:03:25.000";"1434395005000";"8786001";"2015-06-15";"12:03:25";"F";"378";"590";"815";"335";"25.0";"0.276";"38.8";"501";"0.84";"0.9";"0.717";"0.477";"0.609";"0.513";"0.479";"0.245";"633";"1233";"0.487"
"2015-06-15 12:03:45.000";"1434395025000";"8806001";"2015-06-15";"12:03:45";"F";"379";"545";"776";"486";"25.0";"0.298";"60.8";"486";"0.84";"0.9";"0.797";"0.517";"0.711";"0.589";"0.442";"0.260";"633";"1233";"0.487"
"2015-06-15 12:04:05.000";"1434395045000";"8826001";"2015-06-15";"12:04:05";"F";"380";"528";"734";"652";"25.0";"0.281";"76.9";"469";"0.84";"0.9";"0.777";"0.558";"0.690";"0.680";"0.428";"0.291";"633";"1233";"0.487"
"2015-06-15 12:04:24.000";"1434395064000";"8845001";"2015-06-15";"12:04:24";"F";"381";"510";"684";"975";"25.0";"0.254";"104.0";"448";"0.84";"0.9";"0.737";"0.607";"0.647";"0.803";"0.414";"0.332";"633";"1233";"0.487"
"2015-06-15 12:04:44.000";"1434395084000";"8865001";"2015-06-15";"12:04:44";"F";"382";"494";"641";"1302";"26.0";"0.229";"125.2";"429";"0.84";"0.9";"0.693";"0.647";"0.602";"0.924";"0.401";"0.370";"633";"1233";"0.487"
"2015-06-15 12:05:03.000";"1434395103000";"8884001";"2015-06-15";"12:05:03";"F";"383";"480";"593";"1803";"25.0";"0.191";"144.6";"407";"0.84";"0.9";"0.608";"0.690";"0.516";"1.079";"0.389";"0.420";"633";"1233";"0.487"
"2015-06-15 12:05:23.000";"1434395123000";"8904001";"2015-06-15";"12:05:23";"F";"384";"472";"552";"2632";"25.0";"0.145";"160.3";"388";"0.84";"0.9";"0.488";"0.727";"0.401";"1.234";"0.383";"0.472";"633";"1233";"0.487"
"2015-06-15 12:05:43.000";"1434395143000";"8924001";"2015-06-15";"12:05:43";"F";"385";"458";"512";"3711";"25.0";"0.105";"163.7";"367";"0.84";"0.9";"0.372";"0.758";"0.298";"1.408";"0.371";"0.524";"633";"1233";"0.487"
"2015-06-15 12:05:43.001";"1434395143001";"8924002";"2015-06-15";"12:05:43";"SLCE";"";"Light Curve end ";""
"2015-06-15 12:08:23.998";"1434395303998";"9084999";"2015-06-15";"12:08:23";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 12:08:23.999";"1434395303999";"9085000";"2015-06-15";"12:08:23";"SLCS";"";"Light Curve start ";""
"2015-06-15 12:08:23.999";"1434395303999";"9085000";"2015-06-15";"12:08:23";"REG1";"";"#1: alpha: 0.189, ETRm: 84.990, Ik: 449.793   ( beta: 0.021, ETRmPot: 122.254 ) ";""
"2015-06-15 12:08:23.999";"1434395303999";"9085000";"2015-06-15";"12:08:23";"REG2";"";"#1: alpha: 0.159, ETRm: 82.314, Ik: 519.253 ";""
"2015-06-15 12:08:24.000";"1434395304000";"9085001";"2015-06-15";"12:08:24";"FO";"387";"1603";"3060";"1";"25.0";"0.476";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"1603";"3060";"0.476"
"2015-06-15 12:08:43.000";"1434395323000";"9104001";"2015-06-15";"12:08:43";"F";"388";"1468";"2157";"154";"25.0";"0.319";"20.6";"1315";"0.84";"0.9";"0.818";"0.422";"0.733";"0.419";"0.480";"0.201";"1603";"3060";"0.476"
"2015-06-15 12:09:03.000";"1434395343000";"9124001";"2015-06-15";"12:09:03";"F";"389";"1305";"1893";"335";"25.0";"0.311";"43.8";"1212";"0.84";"0.9";"0.863";"0.533";"0.801";"0.616";"0.426";"0.263";"1603";"3060";"0.476"
"2015-06-15 12:09:22.000";"1434395362000";"9143001";"2015-06-15";"12:09:22";"F";"390";"1208";"1719";"486";"25.0";"0.297";"60.6";"1138";"0.84";"0.9";"0.880";"0.601";"0.829";"0.780";"0.395";"0.308";"1603";"3060";"0.476"
"2015-06-15 12:09:42.000";"1434395382000";"9163001";"2015-06-15";"12:09:42";"F";"391";"1180";"1617";"652";"25.0";"0.270";"73.9";"1092";"0.84";"0.9";"0.832";"0.640";"0.770";"0.892";"0.386";"0.344";"1603";"3060";"0.476"
"2015-06-15 12:10:01.000";"1434395401000";"9182001";"2015-06-15";"12:10:01";"F";"392";"1008";"1263";"975";"25.0";"0.202";"82.7";"918";"0.84";"0.9";"0.739";"0.763";"0.673";"1.423";"0.329";"0.469";"1603";"3060";"0.476"
"2015-06-15 12:10:21.000";"1434395421000";"9202001";"2015-06-15";"12:10:21";"F";"393";"843";"990";"1302";"25.0";"0.148";"80.9";"765";"0.84";"0.9";"0.653";"0.846";"0.593";"2.091";"0.275";"0.577";"1603";"3060";"0.476"
"2015-06-15 12:10:41.000";"1434395441000";"9222001";"2015-06-15";"12:10:41";"F";"394";"763";"856";"1803";"25.0";"0.109";"82.5";"682";"0.84";"0.9";"0.534";"0.881";"0.477";"2.575";"0.249";"0.642";"1603";"3060";"0.476"
"2015-06-15 12:11:00.000";"1434395460000";"9241001";"2015-06-15";"12:11:00";"F";"395";"728";"783";"2632";"25.0";"0.070";"77.4";"635";"0.84";"0.9";"0.372";"0.898";"0.324";"2.908";"0.238";"0.692";"1603";"3060";"0.476"
"2015-06-15 12:11:00.001";"1434395460001";"9241002";"2015-06-15";"12:11:00";"SLCE";"";"Light Curve end ";""
"2015-06-15 12:13:35.998";"1434395615998";"9396999";"2015-06-15";"12:13:35";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 12:13:35.999";"1434395615999";"9397000";"2015-06-15";"12:13:35";"SLCS";"";"Light Curve start ";""
"2015-06-15 12:13:35.999";"1434395615999";"9397000";"2015-06-15";"12:13:35";"REG1";"";"#1: alpha: 0.108, ETRm: 95.702, Ik: 884.312   ( beta: 0.011, ETRmPot: 133.364 ) ";""
"2015-06-15 12:13:35.999";"1434395615999";"9397000";"2015-06-15";"12:13:35";"REG2";"";"#1: alpha: 0.090, ETRm: 94.869, Ik: 1059.287 ";""
"2015-06-15 12:13:36.000";"1434395616000";"9397001";"2015-06-15";"12:13:36";"FO";"397";"778";"1536";"1";"25.0";"0.493";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"778";"1536";"0.493"
"2015-06-15 12:13:55.000";"1434395635000";"9416001";"2015-06-15";"12:13:55";"F";"398";"707";"872";"335";"25.0";"0.189";"26.6";"561";"0.84";"0.9";"0.531";"0.590";"0.421";"0.761";"0.460";"0.351";"778";"1536";"0.493"
"2015-06-15 12:14:14.000";"1434395654000";"9435001";"2015-06-15";"12:14:14";"F";"399";"618";"780";"486";"25.0";"0.208";"42.5";"522";"0.84";"0.9";"0.628";"0.660";"0.530";"0.969";"0.402";"0.390";"778";"1536";"0.493"
"2015-06-15 12:14:34.000";"1434395674000";"9455001";"2015-06-15";"12:14:34";"F";"400";"567";"704";"652";"25.0";"0.195";"53.4";"487";"0.84";"0.9";"0.631";"0.714";"0.542";"1.182";"0.369";"0.436";"778";"1536";"0.493"
"2015-06-15 12:14:54.000";"1434395694000";"9475001";"2015-06-15";"12:14:54";"F";"401";"532";"639";"975";"25.0";"0.167";"68.4";"455";"0.84";"0.9";"0.582";"0.757";"0.498";"1.404";"0.346";"0.487";"778";"1536";"0.493"
"2015-06-15 12:15:13.000";"1434395713000";"9494001";"2015-06-15";"12:15:13";"F";"402";"509";"594";"1302";"25.0";"0.143";"78.2";"431";"0.84";"0.9";"0.521";"0.785";"0.441";"1.586";"0.331";"0.526";"778";"1536";"0.493"
"2015-06-15 12:15:33.000";"1434395733000";"9514001";"2015-06-15";"12:15:33";"F";"403";"488";"554";"1803";"25.0";"0.119";"90.1";"410";"0.84";"0.9";"0.458";"0.810";"0.385";"1.773";"0.318";"0.563";"778";"1536";"0.493"
"2015-06-15 12:15:52.000";"1434395752000";"9533001";"2015-06-15";"12:15:52";"F";"404";"466";"509";"2632";"25.0";"0.084";"92.9";"385";"0.84";"0.9";"0.347";"0.836";"0.287";"2.018";"0.303";"0.613";"778";"1536";"0.493"
"2015-06-15 12:16:12.000";"1434395772000";"9553001";"2015-06-15";"12:16:12";"F";"405";"446";"475";"3711";"25.0";"0.061";"95.1";"365";"0.84";"0.9";"0.264";"0.855";"0.216";"2.234";"0.290";"0.649";"778";"1536";"0.493"
"2015-06-15 12:16:12.001";"1434395772001";"9553002";"2015-06-15";"12:16:12";"SLCE";"";"Light Curve end ";""
"2015-06-15 12:18:47.998";"1434395927998";"9708999";"2015-06-15";"12:18:47";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=88;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-15 12:18:47.999";"1434395927999";"9709000";"2015-06-15";"12:18:47";"SLCS";"";"Light Curve start ";""
