"2015-06-11";"05:58:41";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:Mark";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-10 17:19:02.999";"1433981942999";"23978000";"2015-06-10";"17:19:02";"SLCS";"";"Light Curve start ";""
"2015-06-10 17:19:03.000";"1433981943000";"23978001";"2015-06-10";"17:19:03";"FO";"609";"l";"1456";"3880";"1";"29.0";"0.625";"0.3";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1456";"3880";"0.625"
"2015-06-10 17:19:21.000";"1433981961000";"23996001";"2015-06-10";"17:19:21";"F";"610";"D";"1406";"2616";"154";"29.0";"0.463";"29.9";"1233";"0.84";"1.0";"0.875";"0.429";"0.767";"0.483";"0.362";"0.175";"1456";"3880";"0.625"
"2015-06-10 17:19:41.000";"1433981981000";"24016001";"2015-06-10";"17:19:41";"F";"611";"D";"1332";"2404";"335";"29.0";"0.446";"62.8";"1183";"0.84";"1.1";"0.878";"0.496";"0.780";"0.614";"0.343";"0.211";"1456";"3880";"0.625"
"2015-06-10 17:20:00.000";"1433982000000";"24035001";"2015-06-10";"17:20:00";"F";"612";"D";"1447";"2540";"486";"29.0";"0.430";"87.8";"1215";"0.84";"1.1";"0.825";"0.453";"0.693";"0.528";"0.373";"0.197";"1456";"3880";"0.625"
"2015-06-10 17:20:20.000";"1433982020000";"24055001";"2015-06-10";"17:20:20";"F";"613";"D";"1474";"2473";"652";"29.0";"0.404";"110.6";"1200";"0.84";"1.0";"0.785";"0.475";"0.639";"0.569";"0.380";"0.216";"1456";"3880";"0.625"
"2015-06-10 17:20:40.000";"1433982040000";"24075001";"2015-06-10";"17:20:40";"F";"614";"D";"1258";"1889";"975";"29.0";"0.334";"136.8";"1043";"0.84";"1.1";"0.746";"0.651";"0.619";"1.054";"0.324";"0.342";"1456";"3880";"0.625"
"2015-06-10 17:20:59.000";"1433982059000";"24094001";"2015-06-10";"17:20:59";"F";"615";"D";"1090";"1484";"1302";"29.0";"0.265";"144.9";"907";"0.84";"1.1";"0.683";"0.762";"0.568";"1.615";"0.281";"0.454";"1456";"3880";"0.625"
"2015-06-10 17:21:19.000";"1433982079000";"24114001";"2015-06-10";"17:21:19";"F";"616";"D";"1020";"1268";"1803";"29.0";"0.196";"148.4";"821";"0.84";"1.1";"0.555";"0.816";"0.447";"2.060";"0.263";"0.541";"1456";"3880";"0.625"
"2015-06-10 17:21:38.000";"1433982098000";"24133001";"2015-06-10";"17:21:38";"F";"617";"D";"993";"1140";"2632";"29.0";"0.129";"142.6";"766";"0.84";"1.1";"0.393";"0.846";"0.303";"2.404";"0.256";"0.615";"1456";"3880";"0.625"
"2015-06-10 17:21:38.001";"1433982098001";"24133002";"2015-06-10";"17:21:38";"SLCE";"";"Light Curve end ";""
"2015-06-10 17:24:49.998";"1433982289998";"24324999";"2015-06-10";"17:24:49";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 17:24:49.999";"1433982289999";"24325000";"2015-06-10";"17:24:49";"SLCS";"";"Light Curve start ";""
"2015-06-10 17:24:50.000";"1433982290000";"24325001";"2015-06-10";"17:24:50";"FO";"619";"l";"497";"933";"1";"29.0";"0.467";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"497";"933";"0.467"
"2015-06-10 17:25:10.000";"1433982310000";"24345001";"2015-06-10";"17:25:10";"F";"620";"D";"445";"598";"335";"29.0";"0.256";"36.0";"383";"0.84";"1.0";"0.712";"0.507";"0.613";"0.560";"0.477";"0.267";"497";"933";"0.467"
"2015-06-10 17:25:29.000";"1433982329000";"24364001";"2015-06-10";"17:25:29";"F";"621";"D";"419";"573";"486";"29.0";"0.269";"54.9";"372";"0.84";"1.0";"0.766";"0.539";"0.680";"0.628";"0.449";"0.282";"497";"933";"0.467"
"2015-06-10 17:25:49.000";"1433982349000";"24384001";"2015-06-10";"17:25:49";"F";"622";"D";"408";"548";"652";"29.0";"0.255";"69.8";"362";"0.84";"1.0";"0.753";"0.573";"0.668";"0.703";"0.437";"0.308";"497";"933";"0.467"
"2015-06-10 17:26:08.000";"1433982368000";"24403001";"2015-06-10";"17:26:08";"F";"623";"D";"371";"481";"975";"29.0";"0.229";"93.8";"331";"0.84";"1.1";"0.733";"0.656";"0.654";"0.940";"0.398";"0.373";"497";"933";"0.467"
"2015-06-10 17:26:28.000";"1433982388000";"24423001";"2015-06-10";"17:26:28";"F";"624";"D";"355";"446";"1302";"29.0";"0.204";"111.6";"314";"0.84";"1.1";"0.689";"0.697";"0.609";"1.092";"0.380";"0.416";"497";"933";"0.467"
"2015-06-10 17:26:48.000";"1433982408000";"24443001";"2015-06-10";"17:26:48";"F";"625";"D";"343";"414";"1803";"29.0";"0.171";"129.5";"298";"0.84";"1.1";"0.612";"0.734";"0.532";"1.254";"0.368";"0.461";"497";"933";"0.467"
"2015-06-10 17:27:07.000";"1433982427000";"24462001";"2015-06-10";"17:27:07";"F";"626";"D";"327";"375";"2632";"29.0";"0.128";"141.5";"277";"0.84";"1.1";"0.490";"0.775";"0.415";"1.488";"0.350";"0.522";"497";"933";"0.467"
"2015-06-10 17:27:27.000";"1433982447000";"24482001";"2015-06-10";"17:27:27";"F";"627";"D";"310";"342";"3711";"29.0";"0.094";"146.5";"259";"0.84";"1.1";"0.386";"0.810";"0.322";"1.728";"0.332";"0.574";"497";"933";"0.467"
"2015-06-10 17:27:27.001";"1433982447001";"24482002";"2015-06-10";"17:27:27";"SLCE";"";"Light Curve end ";""
"2015-06-10 17:28:44.999";"1433982524999";"24560000";"2015-06-10";"17:28:44";"SLCS";"";"Light Curve start ";""
"2015-06-10 17:28:45.000";"1433982525000";"24560001";"2015-06-10";"17:28:45";"FO";"628";"l";"646";"1053";"1";"29.0";"0.387";"0.2";"-";"0.84";"1.1";"-";"-";"-";"-";"-";"-";"646";"1053";"0.387"
"2015-06-10 17:29:04.000";"1433982544000";"24579001";"2015-06-10";"17:29:04";"F";"629";"D";"533";"711";"335";"29.0";"0.250";"35.2";"499";"0.84";"1.1";"0.840";"0.479";"0.786";"0.481";"0.506";"0.244";"646";"1053";"0.387"
"2015-06-10 17:29:23.000";"1433982563000";"24598001";"2015-06-10";"17:29:23";"F";"630";"D";"491";"685";"486";"29.0";"0.283";"57.8";"486";"0.84";"1.1";"0.975";"0.511";"0.965";"0.537";"0.466";"0.251";"646";"1053";"0.387"
"2015-06-10 17:29:43.000";"1433982583000";"24618001";"2015-06-10";"17:29:43";"F";"631";"D";"481";"662";"652";"29.0";"0.273";"74.8";"474";"0.84";"1.1";"0.963";"0.538";"0.949";"0.591";"0.457";"0.270";"646";"1053";"0.387"
"2015-06-10 17:30:03.000";"1433982603000";"24638001";"2015-06-10";"17:30:03";"F";"632";"D";"418";"526";"975";"29.0";"0.205";"83.9";"400";"0.84";"1.1";"0.857";"0.690";"0.820";"1.002";"0.397";"0.398";"646";"1053";"0.387"
"2015-06-10 17:30:22.000";"1433982622000";"24657001";"2015-06-10";"17:30:22";"F";"633";"D";"450";"534";"1302";"29.0";"0.157";"85.9";"405";"0.84";"1.1";"0.651";"0.683";"0.586";"0.972";"0.427";"0.416";"646";"1053";"0.387"
"2015-06-10 17:30:42.000";"1433982642000";"24677001";"2015-06-10";"17:30:42";"F";"634";"D";"392";"443";"1803";"29.0";"0.115";"87.1";"350";"0.84";"1.1";"0.548";"0.771";"0.489";"1.377";"0.372";"0.513";"646";"1053";"0.387"
"2015-06-10 17:31:01.000";"1433982661000";"24696001";"2015-06-10";"17:31:01";"F";"635";"D";"383";"412";"2632";"29.0";"0.070";"77.4";"331";"0.84";"1.1";"0.358";"0.801";"0.309";"1.556";"0.364";"0.566";"646";"1053";"0.387"
"2015-06-10 17:31:21.000";"1433982681000";"24716001";"2015-06-10";"17:31:21";"F";"636";"D";"377";"394";"3711";"28.0";"0.043";"67.0";"319";"0.84";"1.1";"0.227";"0.816";"0.192";"1.673";"0.358";"0.599";"646";"1053";"0.387"
"2015-06-10 17:31:21.001";"1433982681001";"24716002";"2015-06-10";"17:31:21";"SLCE";"";"Light Curve end ";""
"2015-06-10 17:41:55.999";"1433983315999";"25351000";"2015-06-10";"17:41:55";"SLCS";"";"Light Curve start ";""
"2015-06-10 17:41:56.000";"1433983316000";"25351001";"2015-06-10";"17:41:56";"FO";"637";"l";"0";"0";"1";"28.0";"-";"-";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"0";"0";"-"
"2015-06-10 17:42:13.998";"1433983333998";"25368999";"2015-06-10";"17:42:13";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 17:42:14.000";"1433983334000";"25369001";"2015-06-10";"17:42:14";"F";"639";"D";"0";"0";"154";"28.0";"-";"-";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"0";"0";"-"
"2015-06-10 17:42:14.001";"1433983334001";"25369002";"2015-06-10";"17:42:14";"SLCE";"";"Light Curve end ";""
"2015-06-10 17:44:08.999";"1433983448999";"25484000";"2015-06-10";"17:44:08";"SLCS";"";"Light Curve start ";""
"2015-06-10 17:44:09.000";"1433983449000";"25484001";"2015-06-10";"17:44:09";"FO";"640";"l";"372";"515";"1";"28.0";"0.278";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"372";"515";"0.278"
"2015-06-10 17:44:27.000";"1433983467000";"25502001";"2015-06-10";"17:44:27";"F";"641";"D";"261";"292";"154";"28.0";"0.106";"6.9";"240";"0.84";"1.0";"0.596";"0.636";"0.548";"0.764";"0.507";"0.387";"372";"515";"0.278"
"2015-06-10 17:44:47.000";"1433983487000";"25522001";"2015-06-10";"17:44:47";"F";"642";"D";"238";"268";"335";"28.0";"0.112";"15.8";"223";"0.84";"1.0";"0.667";"0.685";"0.625";"0.922";"0.462";"0.426";"372";"515";"0.278"
"2015-06-10 17:45:07.000";"1433983507000";"25542001";"2015-06-10";"17:45:07";"F";"643";"D";"237";"260";"486";"28.0";"0.088";"18.0";"218";"0.84";"1.0";"0.548";"0.706";"0.504";"0.981";"0.460";"0.452";"372";"515";"0.278"
"2015-06-10 17:45:26.000";"1433983526000";"25561001";"2015-06-10";"17:45:26";"F";"644";"D";"238";"259";"652";"28.0";"0.081";"22.2";"217";"0.84";"1.0";"0.500";"0.706";"0.456";"0.988";"0.462";"0.457";"372";"515";"0.278"
"2015-06-10 17:45:46.000";"1433983546000";"25581001";"2015-06-10";"17:45:46";"F";"645";"D";"236";"249";"975";"28.0";"0.052";"21.3";"210";"0.84";"1.0";"0.333";"0.727";"0.296";"1.068";"0.458";"0.490";"372";"515";"0.278"
"2015-06-10 17:46:05.000";"1433983565000";"25600001";"2015-06-10";"17:46:05";"F";"646";"D";"230";"243";"1302";"28.0";"0.053";"29.0";"206";"0.84";"1.0";"0.351";"0.741";"0.314";"1.119";"0.447";"0.500";"372";"515";"0.278"
"2015-06-10 17:46:25.000";"1433983585000";"25620001";"2015-06-10";"17:46:25";"F";"647";"D";"225";"234";"1803";"28.0";"0.038";"28.8";"199";"0.84";"1.0";"0.257";"0.755";"0.227";"1.201";"0.437";"0.525";"372";"515";"0.278"
"2015-06-10 17:46:45.000";"1433983605000";"25640001";"2015-06-10";"17:46:45";"F";"648";"D";"217";"223";"2632";"28.0";"0.027";"29.8";"191";"0.84";"1.0";"0.188";"0.776";"0.165";"1.309";"0.421";"0.552";"372";"515";"0.278"
"2015-06-10 17:46:45.001";"1433983605001";"25640002";"2015-06-10";"17:46:45";"SLCE";"";"Light Curve end ";""
"2015-06-10 17:47:26.999";"1433983646999";"25682000";"2015-06-10";"17:47:26";"SLCS";"";"Light Curve start ";""
"2015-06-10 17:47:27.000";"1433983647000";"25682001";"2015-06-10";"17:47:27";"FO";"649";"l";"283";"402";"1";"28.0";"0.296";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"283";"402";"0.296"
"2015-06-10 17:47:46.000";"1433983666000";"25701001";"2015-06-10";"17:47:46";"F";"650";"D";"222";"266";"154";"28.0";"0.165";"10.7";"208";"0.84";"1.0";"0.759";"0.513";"0.711";"0.511";"0.552";"0.283";"283";"402";"0.296"
"2015-06-10 17:48:05.000";"1433983685000";"25720001";"2015-06-10";"17:48:05";"F";"651";"D";"199";"235";"335";"28.0";"0.153";"21.5";"189";"0.84";"1.0";"0.783";"0.613";"0.744";"0.711";"0.495";"0.352";"283";"402";"0.296"
"2015-06-10 17:48:25.000";"1433983705000";"25740001";"2015-06-10";"17:48:25";"F";"652";"D";"203";"233";"486";"28.0";"0.129";"26.3";"187";"0.84";"1.0";"0.652";"0.613";"0.601";"0.725";"0.505";"0.366";"283";"402";"0.296"
"2015-06-10 17:48:45.000";"1433983725000";"25760001";"2015-06-10";"17:48:45";"F";"653";"D";"212";"242";"652";"28.0";"0.124";"34.0";"193";"0.84";"1.0";"0.612";"0.588";"0.557";"0.661";"0.527";"0.349";"283";"402";"0.296"
"2015-06-10 17:49:04.000";"1433983744000";"25779001";"2015-06-10";"17:49:04";"F";"654";"D";"218";"242";"975";"28.0";"0.099";"40.5";"193";"0.84";"1.0";"0.490";"0.588";"0.434";"0.661";"0.542";"0.359";"283";"402";"0.296"
"2015-06-10 17:49:24.000";"1433983764000";"25799001";"2015-06-10";"17:49:24";"F";"655";"D";"220";"240";"1302";"28.0";"0.083";"45.4";"192";"0.84";"1.0";"0.417";"0.597";"0.364";"0.675";"0.547";"0.370";"283";"402";"0.296"
"2015-06-10 17:49:43.000";"1433983783000";"25818001";"2015-06-10";"17:49:43";"F";"656";"D";"217";"233";"1803";"29.0";"0.069";"52.3";"187";"0.84";"1.0";"0.348";"0.613";"0.300";"0.725";"0.540";"0.391";"283";"402";"0.296"
"2015-06-10 17:50:03.000";"1433983803000";"25838001";"2015-06-10";"17:50:03";"F";"657";"D";"216";"224";"2632";"28.0";"0.036";"39.8";"181";"0.84";"1.0";"0.186";"0.639";"0.156";"0.795";"0.537";"0.427";"283";"402";"0.296"
"2015-06-10 17:50:03.001";"1433983803001";"25838002";"2015-06-10";"17:50:03";"SLCE";"";"Light Curve end ";""
"2015-06-10 17:53:57.998";"1433984037998";"26072999";"2015-06-10";"17:53:57";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 17:53:57.999";"1433984037999";"26073000";"2015-06-10";"17:53:57";"SLCS";"";"Light Curve start ";""
"2015-06-10 17:53:58.000";"1433984038000";"26073001";"2015-06-10";"17:53:58";"FO";"659";"l";"547";"1212";"1";"28.0";"0.549";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"547";"1212";"0.549"
"2015-06-10 17:54:16.000";"1433984056000";"26091001";"2015-06-10";"17:54:16";"F";"660";"D";"587";"803";"335";"28.0";"0.269";"37.8";"445";"0.84";"1.0";"0.603";"0.462";"0.457";"0.509";"0.484";"0.247";"547";"1212";"0.549"
"2015-06-10 17:54:36.000";"1433984076000";"26111001";"2015-06-10";"17:54:36";"F";"661";"D";"521";"702";"486";"28.0";"0.258";"52.7";"412";"0.84";"1.0";"0.624";"0.564";"0.493";"0.726";"0.430";"0.312";"547";"1212";"0.549"
"2015-06-10 17:54:55.000";"1433984095000";"26130001";"2015-06-10";"17:54:55";"F";"662";"D";"489";"650";"652";"28.0";"0.248";"67.9";"393";"0.84";"1.0";"0.626";"0.614";"0.503";"0.865";"0.403";"0.349";"547";"1212";"0.549"
"2015-06-10 17:55:15.000";"1433984115000";"26150001";"2015-06-10";"17:55:15";"F";"663";"D";"491";"619";"975";"28.0";"0.207";"84.8";"382";"0.84";"1.0";"0.540";"0.644";"0.420";"0.958";"0.405";"0.388";"547";"1212";"0.549"
"2015-06-10 17:55:35.000";"1433984135000";"26170001";"2015-06-10";"17:55:35";"F";"664";"D";"488";"593";"1302";"28.0";"0.177";"96.8";"372";"0.84";"1.0";"0.475";"0.668";"0.362";"1.044";"0.403";"0.420";"547";"1212";"0.549"
"2015-06-10 17:55:54.000";"1433984154000";"26189001";"2015-06-10";"17:55:54";"F";"665";"D";"499";"586";"1803";"28.0";"0.148";"112.1";"369";"0.84";"1.0";"0.401";"0.674";"0.297";"1.068";"0.412";"0.440";"547";"1212";"0.549"
"2015-06-10 17:56:14.000";"1433984174000";"26209001";"2015-06-10";"17:56:14";"F";"666";"D";"490";"549";"2632";"28.0";"0.107";"118.3";"354";"0.84";"1.0";"0.303";"0.707";"0.219";"1.208";"0.404";"0.489";"547";"1212";"0.549"
"2015-06-10 17:56:33.000";"1433984193000";"26228001";"2015-06-10";"17:56:33";"F";"667";"D";"487";"526";"3711";"28.0";"0.074";"115.3";"344";"0.84";"1.0";"0.214";"0.726";"0.151";"1.304";"0.402";"0.524";"547";"1212";"0.549"
"2015-06-10 17:56:33.001";"1433984193001";"26228002";"2015-06-10";"17:56:33";"SLCE";"";"Light Curve end ";""
"2015-06-10 17:57:56.998";"1433984276998";"26311999";"2015-06-10";"17:57:56";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 17:57:56.999";"1433984276999";"26312000";"2015-06-10";"17:57:56";"SLCS";"";"Light Curve start ";""
"2015-06-10 17:57:57.000";"1433984277000";"26312001";"2015-06-10";"17:57:57";"FO";"669";"l";"1332";"2515";"1";"28.0";"0.470";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1332";"2515";"0.470"
"2015-06-10 17:58:15.000";"1433984295000";"26330001";"2015-06-10";"17:58:15";"F";"670";"D";"1278";"1974";"154";"28.0";"0.353";"22.8";"1163";"0.84";"1.0";"0.858";"0.314";"0.781";"0.274";"0.508";"0.139";"1332";"2515";"0.470"
"2015-06-10 17:58:35.000";"1433984315000";"26350001";"2015-06-10";"17:58:35";"F";"671";"D";"1243";"1899";"335";"28.0";"0.345";"48.5";"1137";"0.84";"1.0";"0.861";"0.356";"0.788";"0.324";"0.494";"0.161";"1332";"2515";"0.470"
"2015-06-10 17:58:55.000";"1433984335000";"26370001";"2015-06-10";"17:58:55";"F";"672";"D";"1277";"1892";"486";"28.0";"0.325";"66.3";"1134";"0.84";"1.0";"0.811";"0.359";"0.720";"0.329";"0.508";"0.167";"1332";"2515";"0.470"
"2015-06-10 17:59:14.000";"1433984354000";"26389001";"2015-06-10";"17:59:14";"F";"673";"D";"1253";"1779";"652";"28.0";"0.296";"81.1";"1093";"0.84";"1.0";"0.767";"0.420";"0.669";"0.414";"0.498";"0.206";"1332";"2515";"0.470"
"2015-06-10 17:59:34.000";"1433984374000";"26409001";"2015-06-10";"17:59:34";"F";"674";"D";"1057";"1381";"975";"28.0";"0.235";"96.2";"928";"0.84";"1.0";"0.715";"0.617";"0.628";"0.821";"0.420";"0.345";"1332";"2515";"0.470"
"2015-06-10 17:59:53.000";"1433984393000";"26428001";"2015-06-10";"17:59:53";"F";"675";"D";"905";"1109";"1302";"28.0";"0.184";"100.6";"797";"0.84";"1.0";"0.654";"0.736";"0.576";"1.268";"0.360";"0.456";"1332";"2515";"0.470"
"2015-06-10 18:00:13.000";"1433984413000";"26448001";"2015-06-10";"18:00:13";"F";"676";"D";"808";"935";"1803";"28.0";"0.136";"103.0";"703";"0.84";"1.0";"0.547";"0.804";"0.476";"1.690";"0.321";"0.543";"1332";"2515";"0.470"
"2015-06-10 18:00:33.000";"1433984433000";"26468001";"2015-06-10";"18:00:33";"F";"677";"D";"762";"833";"2632";"28.0";"0.085";"94.0";"644";"0.84";"1.0";"0.376";"0.840";"0.318";"2.019";"0.303";"0.612";"1332";"2515";"0.470"
"2015-06-10 18:00:33.001";"1433984433001";"26468002";"2015-06-10";"18:00:33";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:02:35.998";"1433984555998";"26590999";"2015-06-10";"18:02:35";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 18:02:35.999";"1433984555999";"26591000";"2015-06-10";"18:02:35";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:02:36.000";"1433984556000";"26591001";"2015-06-10";"18:02:36";"FO";"679";"l";"993";"2391";"1";"28.0";"0.585";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"993";"2391";"0.585"
"2015-06-10 18:02:54.000";"1433984574000";"26609001";"2015-06-10";"18:02:54";"F";"680";"D";"1274";"1666";"335";"28.0";"0.235";"33.1";"841";"0.84";"1.0";"0.475";"0.410";"0.314";"0.435";"0.533";"0.232";"993";"2391";"0.585"
"2015-06-10 18:03:14.000";"1433984594000";"26629001";"2015-06-10";"18:03:14";"F";"681";"D";"1141";"1487";"486";"28.0";"0.233";"47.6";"793";"0.84";"1.0";"0.499";"0.504";"0.347";"0.608";"0.477";"0.290";"993";"2391";"0.585"
"2015-06-10 18:03:33.000";"1433984613000";"26648001";"2015-06-10";"18:03:33";"F";"682";"D";"1020";"1317";"652";"28.0";"0.226";"61.9";"742";"0.84";"1.0";"0.517";"0.589";"0.376";"0.815";"0.427";"0.347";"993";"2391";"0.585"
"2015-06-10 18:03:53.000";"1433984633000";"26668001";"2015-06-10";"18:03:53";"F";"683";"D";"934";"1146";"975";"28.0";"0.185";"75.8";"684";"0.84";"1.0";"0.459";"0.670";"0.336";"1.086";"0.391";"0.424";"993";"2391";"0.585"
"2015-06-10 18:04:13.000";"1433984653000";"26688001";"2015-06-10";"18:04:13";"F";"684";"D";"865";"1032";"1302";"28.0";"0.162";"88.6";"642";"0.84";"1.0";"0.428";"0.721";"0.318";"1.317";"0.362";"0.476";"993";"2391";"0.585"
"2015-06-10 18:04:32.000";"1433984672000";"26707001";"2015-06-10";"18:04:32";"F";"685";"D";"824";"945";"1803";"28.0";"0.128";"96.9";"607";"0.84";"1.0";"0.358";"0.758";"0.264";"1.530";"0.345";"0.527";"993";"2391";"0.585"
"2015-06-10 18:04:52.000";"1433984692000";"26727001";"2015-06-10";"18:04:52";"F";"686";"D";"783";"860";"2632";"28.0";"0.090";"99.5";"571";"0.84";"1.0";"0.266";"0.793";"0.194";"1.780";"0.327";"0.583";"993";"2391";"0.585"
"2015-06-10 18:05:11.000";"1433984711000";"26746001";"2015-06-10";"18:05:11";"F";"687";"D";"734";"778";"3711";"28.0";"0.057";"88.8";"534";"0.84";"1.0";"0.180";"0.825";"0.131";"2.073";"0.307";"0.636";"993";"2391";"0.585"
"2015-06-10 18:05:11.001";"1433984711001";"26746002";"2015-06-10";"18:05:11";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:07:03.998";"1433984823998";"26858999";"2015-06-10";"18:07:03";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 18:07:03.999";"1433984823999";"26859000";"2015-06-10";"18:07:03";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:07:04.000";"1433984824000";"26859001";"2015-06-10";"18:07:04";"FO";"689";"l";"1271";"2835";"1";"28.0";"0.552";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1271";"2835";"0.552"
"2015-06-10 18:07:22.000";"1433984842000";"26877001";"2015-06-10";"18:07:22";"F";"690";"D";"1209";"2004";"154";"28.0";"0.397";"25.7";"1072";"0.84";"1.0";"0.853";"0.404";"0.756";"0.415";"0.426";"0.177";"1271";"2835";"0.552"
"2015-06-10 18:07:42.000";"1433984862000";"26897001";"2015-06-10";"18:07:42";"F";"691";"D";"1200";"1955";"335";"28.0";"0.386";"54.3";"1058";"0.84";"1.0";"0.842";"0.426";"0.742";"0.450";"0.423";"0.191";"1271";"2835";"0.552"
"2015-06-10 18:08:02.000";"1433984882000";"26917001";"2015-06-10";"18:08:02";"F";"692";"D";"1258";"1934";"486";"28.0";"0.350";"71.4";"1051";"0.84";"1.0";"0.766";"0.435";"0.640";"0.466";"0.444";"0.206";"1271";"2835";"0.552"
"2015-06-10 18:08:21.000";"1433984901000";"26936001";"2015-06-10";"18:08:21";"F";"693";"D";"1073";"1510";"652";"28.0";"0.289";"79.1";"912";"0.84";"1.0";"0.731";"0.618";"0.621";"0.877";"0.378";"0.333";"1271";"2835";"0.552"
"2015-06-10 18:08:41.000";"1433984921000";"26956001";"2015-06-10";"18:08:41";"F";"694";"D";"956";"1217";"975";"28.0";"0.214";"87.6";"796";"0.84";"1.0";"0.620";"0.731";"0.516";"1.329";"0.337";"0.449";"1271";"2835";"0.552"
"2015-06-10 18:09:00.000";"1433984940000";"26975001";"2015-06-10";"18:09:00";"F";"695";"D";"935";"1103";"1302";"28.0";"0.152";"83.1";"746";"0.84";"1.0";"0.471";"0.772";"0.376";"1.570";"0.330";"0.518";"1271";"2835";"0.552"
"2015-06-10 18:09:20.000";"1433984960000";"26995001";"2015-06-10";"18:09:20";"F";"696";"D";"936";"1036";"1803";"27.0";"0.097";"73.5";"715";"0.84";"1.0";"0.312";"0.795";"0.238";"1.736";"0.330";"0.573";"1271";"2835";"0.552"
"2015-06-10 18:09:40.000";"1433984980000";"27015001";"2015-06-10";"18:09:40";"F";"697";"D";"901";"958";"2632";"28.0";"0.059";"65.2";"677";"0.84";"1.0";"0.203";"0.820";"0.153";"1.959";"0.318";"0.623";"1271";"2835";"0.552"
"2015-06-10 18:09:40.001";"1433984980001";"27015002";"2015-06-10";"18:09:40";"SLCE";"";"Light Curve end ";""
"2015-06-10 18:14:32.998";"1433985272998";"27307999";"2015-06-10";"18:14:32";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=4;D=2;EF=0.84;FO=53;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 18:14:32.999";"1433985272999";"27308000";"2015-06-10";"18:14:32";"SLCS";"";"Light Curve start ";""
"2015-06-10 18:14:33.000";"1433985273000";"27308001";"2015-06-10";"18:14:33";"FO";"699";"l";"1027";"2485";"1";"27.0";"0.587";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"1027";"2485";"0.587"
"2015-06-10 18:14:52.000";"1433985292000";"27327001";"2015-06-10";"18:14:52";"F";"700";"D";"1086";"1621";"154";"27.0";"0.330";"21.3";"842";"0.84";"1.0";"0.687";"0.466";"0.533";"0.533";"0.437";"0.233";"1027";"2485";"0.587"
